# Ecoflex30, bending actuator, displacement test.
# wall=7mm, 7 chambers, chamber=[8x8x2]mm, tube=[2,2,7]mm.
# Pressure (N/mm2), Bending Angle (degrees)
0.040841,99.8218
0.040848,99.9218
0.040855,99.9218
0.040862,99.9218
0.04087,99.9218
0.040877,99.9518
0.040884,100.0518
0.040891,99.9218
0.040899,99.9518
0.040906,100.0818
0.040913,100.0518
0.04092,99.9518
0.040928,100.1818
0.040935,100.1518
0.040942,100.1818
0.040949,100.0518
0.040957,100.0818
0.040964,100.1818
0.040971,100.1818
0.040978,100.2818
0.040986,100.2818
0.040993,100.2818
0.041,100.3118
0.041007,100.4118
0.041014,100.3818
0.041022,100.4118
0.041029,100.4118
0.041036,100.4118
0.041043,100.5118
0.041051,100.5118
0.041058,100.5418
0.041065,100.5418
0.041072,100.5118
0.04108,100.6118
0.041087,100.6418
0.041094,100.7418
0.041101,100.7418
0.041109,100.7418
0.041116,100.7418
0.041123,100.7418
0.04113,100.7418
0.041138,100.8418
0.041145,100.8718
0.041152,100.8718
0.041159,100.9718
0.041167,100.9718
0.041174,100.9718
0.041181,100.9718
0.041188,100.9718
0.041196,101.0818
0.041203,101.1018
0.04121,101.1018
0.041217,101.1018
0.041225,101.2118
0.041232,101.1818
0.041239,101.2118
0.041246,101.3118
0.041254,101.2118
0.041261,101.3418
0.041268,101.3418
0.041275,101.4118
0.041283,101.4418
0.04129,101.4418
0.041297,101.4418
0.041304,101.4418
0.041312,101.4418
0.041319,101.3418
0.041326,101.4718
0.041333,101.4718
0.041341,101.6718
0.041348,101.5718
0.041355,101.6718
0.041362,101.6718
0.04137,101.6718
0.041377,101.6718
0.041384,101.6718
0.041391,101.6718
0.041399,101.7718
0.041406,101.6418
0.041413,101.7718
0.04142,101.7718
0.041428,101.9018
0.041435,101.8018
0.041442,101.8018
0.041449,101.9018
0.041457,101.9018
0.041464,101.9018
0.041471,101.9018
0.041478,102.0118
0.041486,102.0118
0.041493,102.0418
0.0415,102.0118
0.041507,102.0118
0.041514,102.1118
0.041522,102.0418
0.041529,102.0418
0.041536,102.1118
0.041543,102.1418
0.041551,102.1418
0.041558,102.2418
0.041565,102.2418
0.041572,102.2418
0.04158,102.2418
0.041587,102.2418
0.041594,102.2418
0.041601,102.2718
0.041609,102.2718
0.041616,102.2718
0.041623,102.3418
0.04163,102.3718
0.041638,102.3718
0.041645,102.3718
0.041652,102.3718
0.041659,102.3718
0.041667,102.4418
0.041674,102.5018
0.041681,102.5018
0.041688,102.6418
0.041696,102.5018
0.041703,102.5718
0.04171,102.4718
0.041717,102.6018
0.041725,102.5018
0.041732,102.6018
0.041739,102.6018
0.041746,102.6018
0.041754,102.7418
0.041761,102.7118
0.041768,102.8118
0.041775,102.7118
0.041783,102.7418
0.04179,102.8118
0.041797,102.8118
0.041804,102.8418
0.041812,102.9418
0.041819,102.8718
0.041826,102.9418
0.041833,102.9418
0.041841,102.9718
0.041848,103.0418
0.041855,103.0718
0.041862,103.0718
0.04187,103.0718
0.041877,103.0718
0.041884,103.1718
0.041891,103.2118
0.041899,103.2118
0.041906,103.1718
0.041913,103.2118
0.04192,103.2118
0.041928,103.3118
0.041935,103.2818
0.041942,103.3118
0.041949,103.2818
0.041957,103.3418
0.041964,103.4418
0.041971,103.4118
0.041978,103.4118
0.041986,103.4118
0.041993,103.4418
0.042,103.5418
0.042007,103.5418
0.042014,103.5418
0.042022,103.5418
0.042029,103.5418
0.042036,103.6418
0.042043,103.6418
0.042051,103.6418
0.042058,103.6818
0.042065,103.6818
0.042072,103.6818
0.04208,103.7818
0.042087,103.7518
0.042094,103.7818
0.042101,103.7818
0.042109,103.7818
0.042116,103.8818
0.042123,103.9118
0.04213,103.8818
0.042138,103.8818
0.042145,103.8818
0.042152,103.9118
0.042159,103.9818
0.042167,104.0118
0.042174,103.9818
0.042181,104.0118
0.042188,104.0118
0.042196,104.0118
0.042203,104.0518
0.04221,104.1518
0.042217,104.1218
0.042225,104.1218
0.042232,104.1518
0.042239,104.1518
0.042246,104.1218
0.042254,104.1218
0.042261,104.1518
0.042268,104.2518
0.042275,104.2518
0.042283,104.2518
0.04229,104.2518
0.042297,104.2518
0.042304,104.2518
0.042312,104.2518
0.042319,104.2518
0.042326,104.3518
0.042333,104.3518
0.042341,104.3518
0.042348,104.3518
0.042355,104.3918
0.042362,104.4918
0.04237,104.3918
0.042377,104.4518
0.042384,104.4918
0.042391,104.4918
0.042399,104.4918
0.042406,104.4918
0.042413,104.4918
0.04242,104.4918
0.042428,104.5918
0.042435,104.5918
0.042442,104.5918
0.042449,104.6218
0.042457,104.5918
0.042464,104.6218
0.042471,104.5918
0.042478,104.6218
0.042486,104.7218
0.042493,104.6218
0.0425,104.7218
0.042507,104.7218
0.042514,104.7618
0.042522,104.7218
0.042529,104.7618
0.042536,104.8618
0.042543,104.7618
0.042551,104.8618
0.042558,104.8618
0.042565,104.8618
0.042572,104.8618
0.04258,105.0018
0.042587,104.9618
0.042594,105.0018
0.042601,104.9618
0.042609,105.0018
0.042616,104.9618
0.042623,105.0018
0.04263,105.1018
0.042638,105.0618
0.042645,105.1018
0.042652,105.1018
0.042659,105.1018
0.042667,105.2018
0.042674,105.2318
0.042681,105.2318
0.042688,105.3018
0.042696,105.2318
0.042703,105.3318
0.04271,105.2318
0.042717,105.2318
0.042725,105.3718
0.042732,105.3718
0.042739,105.3718
0.042746,105.3318
0.042754,105.4718
0.042761,105.4718
0.042768,105.4718
0.042775,105.4718
0.042783,105.4718
0.04279,105.5718
0.042797,105.4718
0.042804,105.5718
0.042812,105.5718
0.042819,105.5718
0.042826,105.5718
0.042833,105.5718
0.042841,105.7118
0.042848,105.7118
0.042855,105.7118
0.042862,105.7118
0.04287,105.7118
0.042877,105.7118
0.042884,105.7118
0.042891,105.8118
0.042899,105.8118
0.042906,105.8118
0.042913,105.8518
0.04292,105.8118
0.042928,105.8518
0.042935,105.8118
0.042942,105.8518
0.042949,105.9118
0.042957,105.8518
0.042964,105.9518
0.042971,105.9518
0.042978,105.9918
0.042986,105.9518
0.042993,105.9918
0.043,105.9518
0.043007,105.9518
0.043014,105.9518
0.043022,106.0518
0.043029,106.0518
0.043036,106.0518
0.043043,106.0918
0.043051,106.0918
0.043058,106.0918
0.043065,106.0918
0.043072,106.1518
0.04308,106.1918
0.043087,106.0918
0.043094,106.1918
0.043101,106.0918
0.043109,106.0918
0.043116,106.2218
0.043123,106.2218
0.04313,106.2218
0.043138,106.1918
0.043145,106.2218
0.043152,106.2918
0.043159,106.3218
0.043167,106.2918
0.043174,106.3218
0.043181,106.3218
0.043188,106.3218
0.043196,106.3218
0.043203,106.3218
0.04321,106.3218
0.043217,106.4218
0.043225,106.4218
0.043232,106.4618
0.043239,106.4618
0.043246,106.5618
0.043254,106.5618
0.043261,106.4618
0.043268,106.5618
0.043275,106.5618
0.043283,106.6018
0.04329,106.5618
0.043297,106.6618
0.043304,106.6618
0.043312,106.7018
0.043319,106.6618
0.043326,106.7018
0.043333,106.8018
0.043341,106.8018
0.043348,106.8018
0.043355,106.8018
0.043362,106.8018
0.04337,106.9018
0.043377,106.8418
0.043384,106.8018
0.043391,106.8418
0.043399,106.8418
0.043406,106.9418
0.043413,106.9418
0.04342,106.9418
0.043428,106.9418
0.043435,106.9418
0.043442,106.9418
0.043449,107.0818
0.043457,107.0418
0.043464,107.0418
0.043471,107.0418
0.043478,107.0818
0.043486,107.0818
0.043493,107.0818
0.0435,107.1818
0.043507,107.1818
0.043514,107.1818
0.043522,107.2218
0.043529,107.2218
0.043536,107.2818
0.043543,107.2818
0.043551,107.3218
0.043558,107.3218
0.043565,107.3218
0.043572,107.3218
0.04358,107.3218
0.043587,107.3218
0.043594,107.4218
0.043601,107.3218
0.043609,107.4218
0.043616,107.4618
0.043623,107.4218
0.04363,107.4218
0.043638,107.4618
0.043645,107.5618
0.043652,107.4618
0.043659,107.4618
0.043667,107.5618
0.043674,107.6618
0.043681,107.5618
0.043688,107.6018
0.043696,107.5618
0.043703,107.6018
0.04371,107.5618
0.043717,107.6618
0.043725,107.6618
0.043732,107.6618
0.043739,107.7018
0.043746,107.7018
0.043754,107.7618
0.043761,107.7018
0.043768,107.7018
0.043775,107.8018
0.043783,107.7018
0.04379,107.8018
0.043797,107.8018
0.043804,107.8418
0.043812,107.8018
0.043819,107.8018
0.043826,107.8018
0.043833,107.8418
0.043841,107.9418
0.043848,107.8418
0.043855,107.8418
0.043862,107.9418
0.04387,107.9418
0.043877,107.9418
0.043884,107.9418
0.043891,107.9418
0.043899,108.0418
0.043906,107.9418
0.043913,108.0418
0.04392,108.0818
0.043928,108.0418
0.043935,108.0818
0.043942,108.0418
0.043949,108.0818
0.043957,108.0418
0.043964,108.0818
0.043971,108.0818
0.043978,108.0818
0.043986,108.0818
0.043993,108.2218
0.044,108.1818
0.044007,108.1818
0.044014,108.1818
0.044022,108.1818
0.044029,108.2218
0.044036,108.2218
0.044043,108.2218
0.044051,108.2218
0.044058,108.3218
0.044065,108.3718
0.044072,108.3218
0.04408,108.3218
0.044087,108.4218
0.044094,108.4218
0.044101,108.4718
0.044109,108.4718
0.044116,108.4718
0.044123,108.4718
0.04413,108.5718
0.044138,108.5718
0.044145,108.5718
0.044152,108.6118
0.044159,108.6118
0.044167,108.6118
0.044174,108.6118
0.044181,108.7118
0.044188,108.7118
0.044196,108.7118
0.044203,108.7118
0.04421,108.7118
0.044217,108.8118
0.044225,108.8118
0.044232,108.8118
0.044239,108.8118
0.044246,108.8518
0.044254,108.9518
0.044261,108.8518
0.044268,108.9518
0.044275,108.9518
0.044283,108.9518
0.04429,108.9518
0.044297,108.9518
0.044304,108.9918
0.044312,108.9518
0.044319,108.9918
0.044326,109.0918
0.044333,109.0918
0.044341,109.0918
0.044348,109.0918
0.044355,109.0918
0.044362,109.0918
0.04437,109.0918
0.044377,109.1318
0.044384,109.1918
0.044391,109.0918
0.044399,109.1918
0.044406,109.2318
0.044413,109.2318
0.04442,109.2318
0.044428,109.2318
0.044435,109.2318
0.044442,109.2318
0.044449,109.2318
0.044457,109.2318
0.044464,109.2318
0.044471,109.3318
0.044478,109.3318
0.044486,109.3318
0.044493,109.3318
0.0445,109.3318
0.044507,109.3318
0.044514,109.3318
0.044522,109.3818
0.044529,109.3318
0.044536,109.3818
0.044543,109.3818
0.044551,109.3818
0.044558,109.3818
0.044565,109.3318
0.044572,109.3818
0.04458,109.4318
0.044587,109.4818
0.044594,109.4818
0.044601,109.4818
0.044609,109.4818
0.044616,109.5218
0.044623,109.4818
0.04463,109.4818
0.044638,109.6218
0.044645,109.6218
0.044652,109.6218
0.044659,109.7618
0.044667,109.7618
0.044674,109.7618
0.044681,109.7618
0.044688,109.8618
0.044696,109.8618
0.044703,109.9118
0.04471,109.9118
0.044717,109.8618
0.044725,109.9118
0.044732,109.8618
0.044739,109.9118
0.044746,109.9118
0.044754,110.0118
0.044761,110.0118
0.044768,109.9118
0.044775,110.0118
0.044783,110.0118
0.04479,110.0118
0.044797,110.0118
0.044804,110.0118
0.044812,110.0118
0.044819,110.0118
0.044826,110.0118
0.044833,110.0118
0.044841,110.0118
0.044848,110.0118
0.044855,110.1518
0.044862,110.1518
0.04487,110.1518
0.044877,110.2518
0.044884,110.2518
0.044891,110.2518
0.044899,110.2518
0.044906,110.2518
0.044913,110.2918
0.04492,110.3918
0.044928,110.4918
0.044935,110.4918
0.044942,110.3918
0.044949,110.4418
0.044957,110.4418
0.044964,110.4418
0.044971,110.4418
0.044978,110.4918
0.044986,110.5418
0.044993,110.5418
0.045,110.5418
0.045007,110.5418
0.045014,110.5418
0.045022,110.5418
0.045029,110.5418
0.045036,110.5418
0.045043,110.5418
0.045051,110.5418
0.045058,110.5418
0.045065,110.6818
0.045072,110.5418
0.04508,110.5418
0.045087,110.6418
0.045094,110.5818
