# Material: Ecoflex 30
# Mullin's Effect: Removed at 40KPa
# Test sample: 1 (8x8w7mm_5 chambers with extra wall length at one end to clamp the sample)
# Time (s), Force (N), Pressure (N/mm2)
0.636,0.10048,0.025
0.642,0.097188,0.025
0.652,0.097876,0.025
0.658,0.10484,0.025
0.667,0.09802,0.025
0.673,0.097564,0.025
0.683,0.10463,0.025
0.689,0.096528,0.025
0.699,0.098288,0.025
0.705,0.097229,0.025
0.714,0.094664,0.025
0.72,0.10066,0.025
0.73,0.09665,0.025
0.736,0.10176,0.025
0.745,0.097825,0.025
0.751,0.095536,0.025
0.76,0.10219,0.025
0.767,0.099225,0.025
0.775,0.098294,0.025
0.786,0.09746,0.025
0.797,0.099219,0.025
0.808,0.097262,0.025
0.815,0.095169,0.025
0.824,0.097652,0.025
0.831,0.096787,0.025
0.84,0.10057,0.025
0.847,0.09661,0.025
0.856,0.10047,0.025
0.862,0.097851,0.025
0.871,0.096442,0.025
0.876,0.1022,0.025
0.886,0.09659,0.025
0.917,0.1035,0.025
0.922,0.097176,0.025
0.933,0.094753,0.025
0.939,0.10198,0.025
0.95,0.097647,0.025
0.956,0.1034,0.025
0.966,0.099154,0.025
0.972,0.098073,0.025
0.982,0.10245,0.025
0.988,0.098678,0.025
0.998,0.097207,0.025
1.004,0.092804,0.025
1.014,0.09708,0.025
1.043,0.096532,0.025
1.049,0.095689,0.025
1.058,0.10095,0.025
1.064,0.095608,0.025
1.074,0.093496,0.025
1.082,0.10107,0.025
1.089,0.095783,0.025
1.101,0.097611,0.025
1.107,0.096692,0.025
1.118,0.095517,0.025
1.129,0.096176,0.025
1.135,0.10127,0.025
1.144,0.096729,0.025
1.172,0.096052,0.025
1.184,0.10335,0.025
1.19,0.096336,0.025
1.202,0.10183,0.025
1.214,0.096858,0.025
1.224,0.10179,0.025
1.231,0.097377,0.025
1.239,0.098324,0.025
1.246,0.094604,0.025
1.255,0.098279,0.025
1.261,0.099063,0.025
1.269,0.098594,0.025
1.275,0.097327,0.025
1.285,0.097449,0.025
1.291,0.096568,0.025
1.3,0.10022,0.025
1.306,0.097539,0.025
1.316,0.093746,0.025
1.322,0.097193,0.025
1.331,0.095653,0.025
1.337,0.10015,0.025
1.347,0.097324,0.025
1.354,0.098078,0.025
1.362,0.096829,0.025
1.372,0.097797,0.025
1.383,0.10177,0.025
1.393,0.095117,0.025
1.4,0.096975,0.025
1.409,0.097128,0.025
1.421,0.099348,0.025
1.427,0.096343,0.025
1.439,0.098811,0.025
1.451,0.097767,0.025
1.46,0.10361,0.025
1.467,0.10041,0.025
1.476,0.10003,0.025
1.488,0.095293,0.025
1.494,0.098637,0.025
1.506,0.10059,0.025
1.512,0.096313,0.025
1.521,0.10211,0.025
1.527,0.095659,0.025
1.536,0.096834,0.025
1.542,0.097434,0.025
1.552,0.096311,0.025
1.558,0.10162,0.025
1.568,0.096749,0.025
1.574,0.098926,0.025
1.584,0.10087,0.025
1.59,0.099199,0.025
1.6,0.10057,0.025
1.606,0.099247,0.025
1.616,0.097272,0.025
1.622,0.095932,0.025
1.631,0.097355,0.025
1.637,0.10287,0.025
1.647,0.097435,0.025
1.653,0.098081,0.025
1.662,0.098968,0.025
1.668,0.096368,0.025
1.677,0.099376,0.025
1.689,0.0975,0.025
1.695,0.098821,0.025
1.707,0.096445,0.025
1.714,0.098677,0.025
1.723,0.095169,0.025
1.729,0.096884,0.025
1.738,0.10136,0.025
1.744,0.096048,0.025
1.753,0.098617,0.025
1.759,0.097227,0.025
1.768,0.093772,0.025
1.774,0.09829,0.025
1.784,0.098942,0.025
1.79,0.096327,0.025
1.8,0.098386,0.025
1.806,0.098912,0.025
1.815,0.097067,0.025
1.821,0.097218,0.025
1.831,0.096041,0.025
1.836,0.10118,0.025
1.848,0.096728,0.025
1.857,0.096508,0.025
1.864,0.095924,0.025
1.872,0.099698,0.025
1.878,0.10126,0.025
1.889,0.0964,0.025
1.896,0.098255,0.025
1.905,0.096883,0.025
1.911,0.097481,0.025
1.921,0.1015,0.025
1.927,0.096938,0.025
1.937,0.099534,0.025
1.943,0.096498,0.025
1.953,0.09763,0.025
1.959,0.099768,0.025
1.97,0.09731,0.025
1.999,0.098089,0.025
2.004,0.096742,0.025
2.015,0.09374,0.025
2.021,0.099165,0.025
2.031,0.098151,0.025
2.037,0.10081,0.025
2.047,0.095851,0.025
2.053,0.096868,0.025
2.064,0.098546,0.025
2.07,0.094553,0.025
2.079,0.097451,0.025
2.085,0.099835,0.025
2.096,0.098639,0.025
2.125,0.095354,0.025
2.13,0.097897,0.025
2.14,0.10187,0.025
2.147,0.096464,0.025
2.157,0.099608,0.025
2.165,0.097075,0.025
2.172,0.096385,0.025
2.184,0.10291,0.025
2.19,0.09609,0.025
2.202,0.1004,0.025
2.211,0.096231,0.025
2.226,0.099282,0.025
2.252,0.094263,0.025
2.258,0.10214,0.025
2.268,0.096688,0.025
2.274,0.096546,0.025
2.284,0.09948,0.025
2.29,0.096787,0.025
2.3,0.10228,0.025
2.306,0.096978,0.025
2.315,0.095329,0.025
2.321,0.096784,0.025
2.33,0.09548,0.025
2.336,0.10434,0.025
2.345,0.09819,0.025
2.351,0.095291,0.025
2.36,0.10088,0.025
2.372,0.09786,0.025
2.378,0.10337,0.025
2.39,0.095483,0.025
2.402,0.10188,0.025
2.413,0.09933,0.025
2.424,0.098588,0.025
2.436,0.09731,0.025
2.442,0.097668,0.025
2.454,0.096898,0.025
2.466,0.098935,0.025
2.476,0.097187,0.025
2.483,0.09505,0.025
2.492,0.098382,0.025
2.505,0.10017,0.025
2.511,0.097679,0.025
2.523,0.10071,0.025
2.529,0.094986,0.025
2.538,0.10047,0.025
2.544,0.09676,0.025
2.553,0.096946,0.025
2.559,0.099858,0.025
2.569,0.098148,0.025
2.575,0.10056,0.025
2.585,0.097299,0.025
2.59,0.095376,0.025
2.6,0.098958,0.025
2.606,0.098101,0.025
2.616,0.096264,0.025
2.622,0.097185,0.025
2.632,0.096966,0.025
2.638,0.098409,0.025
2.647,0.097332,0.025
2.653,0.097223,0.025
2.662,0.096963,0.025
2.669,0.098151,0.025
2.677,0.10113,0.025
2.687,0.096043,0.025
2.693,0.09686,0.025
2.703,0.097728,0.025
2.709,0.09542,0.025
2.718,0.10281,0.025
2.724,0.094733,0.025
2.734,0.095679,0.025
2.74,0.10035,0.025
2.75,0.097121,0.025
2.756,0.10311,0.025
2.766,0.097047,0.025
2.772,0.094754,0.025
2.781,0.10106,0.025
2.787,0.098224,0.025
2.797,0.095302,0.025
2.803,0.097024,0.025
2.812,0.096371,0.025
2.818,0.10039,0.025
2.826,0.096717,0.025
2.833,0.098189,0.025
2.842,0.096178,0.025
2.855,0.096742,0.025
2.862,0.097547,0.025
2.873,0.098822,0.025
2.885,0.098565,0.025
2.894,0.096341,0.025
2.9,0.097042,0.025
2.909,0.09443,0.025
2.916,0.10286,0.025
2.924,0.096103,0.025
2.931,0.097485,0.025
2.94,0.10063,0.025
2.953,0.098709,0.025
2.959,0.098038,0.025
2.971,0.098279,0.025
2.983,0.097806,0.025
2.994,0.098274,0.025
3,0.096257,0
3.009,0.099653,0
3.016,0.10077,0
3.025,0.095832,0
3.032,0.097011,0
3.04,0.10193,0
3.046,0.092147,0
3.057,0.091482,0
3.084,0.058693,0
3.089,0.06335,0
3.1,0.06308,0
3.106,0.063245,0
3.116,0.055276,0
3.122,0.056996,0
3.132,0.060495,0
3.138,0.05789,0
3.147,0.057951,0
3.153,0.057266,0
3.164,0.055882,0
3.174,0.056346,0
3.187,0.056318,0
3.212,0.056855,0
3.218,0.059523,0
3.227,0.061643,0
3.233,0.056614,0
3.242,0.056463,0
3.249,0.060424,0
3.258,0.059097,0
3.264,0.058449,0
3.273,0.062992,0
3.279,0.058883,0
3.289,0.059518,0
3.301,0.063056,0
3.331,0.059526,0
3.337,0.062607,0
3.346,0.058714,0
3.351,0.054217,0
3.361,0.061779,0
3.372,0.063485,0
3.384,0.060158,0
3.394,0.058624,0
3.401,0.059002,0
3.409,0.065657,0
3.416,0.062349,0
3.425,0.05684,0
3.437,0.057141,0
3.443,0.059964,0
3.455,0.056021,0
3.466,0.056998,0
3.476,0.058525,0
3.483,0.05854,0
3.492,0.061919,0
3.499,0.059739,0
3.507,0.060833,0
3.514,0.058858,0
3.523,0.06209,0
3.529,0.059663,0
3.538,0.061227,0
3.544,0.059485,0
3.553,0.059948,0
3.559,0.061035,0
3.568,0.065506,0
3.574,0.058107,0
3.584,0.061587,0
3.59,0.061489,0
3.6,0.066577,0
3.606,0.062473,0
3.616,0.057522,0
3.622,0.057073,0
3.631,0.058605,0
3.637,0.062334,0
3.647,0.056109,0
3.653,0.062443,0
3.662,0.058054,0
3.668,0.059453,0
3.677,0.059354,0
3.689,0.058574,0
3.696,0.061216,0
3.707,0.057996,0
3.719,0.058491,0
3.729,0.063204,0
3.735,0.062714,0
3.745,0.058803,0
3.751,0.057018,0
3.76,0.063713,0
3.772,0.059767,0
3.778,0.058821,0
3.79,0.058848,0
3.797,0.065144,0
3.806,0.058618,0
3.812,0.05802,0
3.821,0.062262,0
3.827,0.061874,0
3.836,0.060221,0
3.842,0.05531,0
3.852,0.059748,0
3.858,0.064641,0
3.869,0.058194,0
3.875,0.059921,0
3.885,0.063621,0
3.891,0.058924,0
3.9,0.063962,0
3.906,0.059812,0
3.916,0.055805,0
3.922,0.058792,0
3.932,0.061527,0
3.944,0.063792,0
3.951,0.056051,0
3.962,0.063257,0
3.968,0.062073,0
3.978,0.060372,0
3.99,0.057016,0
3.997,0.064556,0
4.008,0.059979,0
4.019,0.061252,0
4.031,0.059006,0
4.042,0.06667,0
4.049,0.057779,0
4.058,0.066596,0
4.069,0.059833,0
4.075,0.065078,0
4.085,0.05638,0
4.091,0.056455,0
4.101,0.063341,0
4.106,0.061528,0
4.118,0.057007,0
4.124,0.059282,0
4.155,0.06312,0
4.16,0.056978,0
4.171,0.060377,0
4.177,0.064704,0
4.186,0.058145,0
4.192,0.055433,0
4.202,0.063688,0
4.207,0.061794,0
4.219,0.059699,0
4.23,0.059529,0
4.236,0.06557,0
4.245,0.06293,0
4.276,0.064355,0
4.282,0.061074,0
4.292,0.057608,0
4.3,0.059394,0
4.308,0.060404,0
4.319,0.062674,0
4.325,0.059568,0
4.335,0.057632,0
4.341,0.059097,0
4.352,0.064991,0
4.364,0.06307,0
4.374,0.057308,0
4.402,0.057547,0
4.408,0.059389,0
4.418,0.063134,0
4.424,0.058602,0
4.434,0.058176,0
4.441,0.06062,0
4.45,0.062988,0
4.456,0.065776,0
4.465,0.05774,0
4.471,0.05656,0
4.482,0.064281,0
4.492,0.058411,0
4.499,0.063199,0
4.507,0.063454,0
4.514,0.061488,0
4.523,0.058617,0
4.53,0.061806,0
4.539,0.06133,0
4.545,0.061824,0
4.554,0.059621,0
4.56,0.064064,0
4.569,0.059054,0
4.575,0.063392,0
4.585,0.057157,0
4.591,0.058119,0
4.601,0.066266,0
4.607,0.060262,0
4.617,0.062035,0
4.624,0.05928,0
4.633,0.059865,0
4.639,0.061534,0
4.649,0.063243,0
4.655,0.066142,0
4.664,0.060387,0
4.67,0.058856,0
4.679,0.063174,0
4.685,0.062271,0
4.695,0.059198,0
4.701,0.058653,0
4.71,0.061613,0
4.722,0.063286,0
4.729,0.064746,0
4.74,0.066275,0
4.752,0.062455,0
4.762,0.063274,0
4.768,0.060052,0
4.777,0.061404,0
4.784,0.05628,0
4.793,0.059016,0
4.805,0.061747,0
4.811,0.057871,0
4.823,0.064382,0
4.834,0.058096,0
4.844,0.061027,0
4.85,0.057252,0
4.859,0.064597,0
4.866,0.063601,0
4.875,0.063777,0
4.887,0.059165,0
4.893,0.06157,0
4.905,0.063289,0
4.916,0.057979,0
4.926,0.057816,0
4.937,0.06312,0
4.949,0.061127,0
4.958,0.063564,0
4.965,0.058163,0
4.973,0.065641,0
4.98,0.063778,0
4.989,0.06045,0
4.995,0.061399,0
5.004,0.058581,0
5.01,0.05919,0
5.019,0.064065,0
5.025,0.058627,0
5.035,0.057057,0
5.041,0.059735,0
5.051,0.063844,0
5.057,0.063599,0
5.067,0.059872,0
5.073,0.059966,0
5.083,0.063286,0
5.089,0.060766,0
5.099,0.06325,0
5.105,0.061088,0
5.115,0.066165,0
5.121,0.059629,0
5.131,0.05933,0
5.137,0.063,0
5.147,0.059239,0
5.153,0.063231,0
5.163,0.062529,0
5.169,0.05725,0
5.179,0.06372,0
5.185,0.064096,0
5.195,0.062027,0
5.225,0.062581,0
5.23,0.056899,0
5.241,0.064777,0
5.248,0.062864,0
5.257,0.059925,0
5.264,0.058535,0
5.273,0.062629,0
5.279,0.063187,0
5.289,0.063401,0
5.295,0.063813,0
5.304,0.05796,0
5.31,0.060304,0
5.32,0.064606,0
5.347,0.061977,0
5.352,0.064637,0
5.364,0.061129,0
5.37,0.058485,0
5.379,0.062768,0
5.385,0.060251,0
5.394,0.06198,0
5.4,0.061624,0
5.409,0.06184,0
5.415,0.070867,0
5.424,0.060577,0
5.43,0.059054,0
5.44,0.066889,0
5.469,0.058306,0
5.474,0.064797,0
5.484,0.062453,0
5.496,0.059943,0
5.506,0.058945,0
5.512,0.05966,0
5.521,0.065473,0
5.526,0.061559,0
5.536,0.062766,0
5.542,0.05838,0
5.552,0.059412,0
5.558,0.066089,0
5.568,0.057965,0
5.574,0.060666,0
5.585,0.062087,0
5.591,0.057649,0
5.6,0.061016,0
5.606,0.060552,0
5.616,0.059615,0
5.622,0.059572,0
5.632,0.060756,0
5.638,0.064951,0
5.647,0.06203,0
5.653,0.061374,0
5.662,0.061164,0
5.668,0.061503,0
5.678,0.06063,0
5.684,0.060082,0
5.693,0.061267,0
5.705,0.064276,0
5.711,0.060687,0
5.723,0.066134,0
5.73,0.059086,0
5.739,0.065791,0
5.745,0.0587,0
5.754,0.062378,0
5.76,0.061742,0
5.769,0.061545,0
5.775,0.062411,0
5.785,0.059011,0
5.797,0.05879,0
5.807,0.058908,0
5.814,0.059684,0
5.823,0.057658,0
5.829,0.06009,0
5.838,0.063815,0
5.844,0.058014,0
5.853,0.05902,0
5.859,0.060731,0
5.868,0.062569,0
5.874,0.062646,0
5.885,0.058799,0
5.891,0.058915,0
5.901,0.06949,0
5.907,0.062707,0
5.917,0.06531,0
5.923,0.057558,0
5.933,0.058327,0
5.939,0.061326,0
5.949,0.059887,0
5.956,0.068602,0
5.965,0.060539,0
5.971,0.0575,0
5.981,0.069716,0
5.987,0.062798,0
5.996,0.063565,0
0.002,0.060659,0.025
0.011,0.059183,0.025
0.023,0.063688,0.025
0.03,0.069701,0.025
0.041,0.066634,0.025
0.047,0.10638,0.025
0.056,0.091725,0.025
0.062,0.096928,0.025
0.071,0.10797,0.025
0.077,0.15829,0.025
0.086,0.12186,0.025
0.092,0.11555,0.025
0.102,0.13652,0.025
0.108,0.12426,0.025
0.118,0.11304,0.025
0.124,0.12861,0.025
0.133,0.12516,0.025
0.139,0.11916,0.025
0.149,0.12638,0.025
0.155,0.12053,0.025
0.164,0.122,0.025
0.17,0.12398,0.025
0.18,0.1181,0.025
0.186,0.12847,0.025
0.195,0.12299,0.025
0.202,0.11952,0.025
0.211,0.12343,0.025
0.217,0.11627,0.025
0.226,0.12712,0.025
0.233,0.11678,0.025
0.242,0.12228,0.025
0.249,0.1195,0.025
0.259,0.12255,0.025
0.266,0.12612,0.025
0.275,0.11978,0.025
0.305,0.11764,0.025
0.311,0.11036,0.025
0.321,0.11151,0.025
0.327,0.11267,0.025
0.336,0.10577,0.025
0.342,0.10671,0.025
0.352,0.10456,0.025
0.358,0.10857,0.025
0.369,0.10566,0.025
0.38,0.10724,0.025
0.386,0.10487,0.025
0.396,0.098284,0.025
0.426,0.10001,0.025
0.432,0.10103,0.025
0.442,0.10249,0.025
0.449,0.096929,0.025
0.458,0.10337,0.025
0.465,0.099533,0.025
0.474,0.10032,0.025
0.48,0.097532,0.025
0.489,0.09616,0.025
0.495,0.1037,0.025
0.504,0.09972,0.025
0.51,0.09591,0.025
0.519,0.10021,0.025
0.549,0.097594,0.025
0.555,0.10159,0.025
0.564,0.096686,0.025
0.57,0.098176,0.025
0.58,0.10069,0.025
0.586,0.097799,0.025
0.596,0.096951,0.025
0.602,0.095769,0.025
0.61,0.098285,0.025
0.617,0.10051,0.025
0.626,0.0975,0.025
0.638,0.10178,0.025
0.644,0.096698,0.025
0.656,0.09714,0.025
0.662,0.096862,0.025
0.671,0.096006,0.025
0.677,0.10384,0.025
0.686,0.096821,0.025
0.692,0.09755,0.025
0.702,0.09711,0.025
0.708,0.098611,0.025
0.718,0.099001,0.025
0.724,0.096899,0.025
0.733,0.096129,0.025
0.739,0.098212,0.025
0.749,0.098685,0.025
0.755,0.099081,0.025
0.764,0.098481,0.025
0.77,0.097845,0.025
0.779,0.10172,0.025
0.785,0.09889,0.025
0.795,0.096248,0.025
0.801,0.095731,0.025
0.809,0.09749,0.025
0.816,0.1032,0.025
0.825,0.095248,0.025
0.832,0.096992,0.025
0.84,0.098073,0.025
0.851,0.09709,0.025
0.862,0.10182,0.025
0.873,0.0978,0.025
0.885,0.10015,0.025
0.897,0.095812,0.025
0.907,0.095531,0.025
0.914,0.096885,0.025
0.923,0.098355,0.025
0.935,0.096183,0.025
0.941,0.094182,0.025
0.953,0.097765,0.025
0.964,0.097979,0.025
0.975,0.095607,0.025
0.987,0.096348,0.025
0.997,0.099412,0.025
1.008,0.095659,0.025
1.019,0.10249,0.025
1.031,0.09604,0.025
1.042,0.10091,0.025
1.052,0.097616,0.025
1.058,0.098653,0.025
1.068,0.096535,0.025
1.074,0.098544,0.025
1.083,0.097329,0.025
1.089,0.098547,0.025
1.099,0.10088,0.025
1.105,0.095658,0.025
1.114,0.095046,0.025
1.12,0.099053,0.025
1.13,0.098528,0.025
1.136,0.099649,0.025
1.145,0.09594,0.025
1.151,0.095731,0.025
1.16,0.10164,0.025
1.172,0.099509,0.025
1.178,0.098017,0.025
1.19,0.097016,0.025
1.202,0.10111,0.025
1.211,0.092965,0.025
1.217,0.099319,0.025
1.226,0.095558,0.025
1.232,0.098299,0.025
1.241,0.10018,0.025
1.247,0.096962,0.025
1.256,0.096986,0.025
1.263,0.096752,0.025
1.272,0.098213,0.025
1.279,0.097789,0.025
1.288,0.0991,0.025
1.294,0.099367,0.025
1.303,0.098259,0.025
1.309,0.095709,0.025
1.319,0.099578,0.025
1.324,0.098331,0.025
1.335,0.096326,0.025
1.364,0.096253,0.025
1.369,0.097823,0.025
1.381,0.10062,0.025
1.387,0.098486,0.025
1.396,0.10087,0.025
1.402,0.094901,0.025
1.412,0.096454,0.025
1.418,0.1001,0.025
1.428,0.096892,0.025
1.434,0.10092,0.025
1.443,0.09712,0.025
1.449,0.096001,0.025
1.459,0.10168,0.025
1.489,0.097381,0.025
1.495,0.097794,0.025
1.505,0.098045,0.025
1.512,0.096502,0.025
1.521,0.097,0.025
1.527,0.096232,0.025
1.537,0.098366,0.025
1.543,0.095055,0.025
1.553,0.095055,0.025
1.559,0.097134,0.025
1.569,0.096961,0.025
1.574,0.10231,0.025
1.585,0.095927,0.025
1.613,0.095403,0.025
1.619,0.099357,0.025
1.628,0.096452,0.025
1.634,0.099344,0.025
1.644,0.099844,0.025
1.656,0.09739,0.025
1.662,0.09662,0.025
1.674,0.095635,0.025
1.686,0.097668,0.025
1.697,0.096716,0.025
1.703,0.096583,0.025
1.712,0.097674,0.025
1.718,0.099155,0.025
1.726,0.095876,0.025
1.733,0.097087,0.025
1.742,0.096524,0.025
1.754,0.095925,0.025
1.76,0.097733,0.025
1.772,0.095339,0.025
1.778,0.09868,0.025
1.787,0.097686,0.025
1.793,0.098883,0.025
1.802,0.095994,0.025
1.808,0.097035,0.025
1.818,0.09802,0.025
1.824,0.097695,0.025
1.833,0.097758,0.025
1.839,0.099045,0.025
1.848,0.097046,0.025
1.854,0.10081,0.025
1.864,0.098273,0.025
1.871,0.093994,0.025
1.88,0.09972,0.025
1.886,0.099769,0.025
1.896,0.10229,0.025
1.908,0.096503,0.025
1.915,0.098903,0.025
1.926,0.096198,0.025
1.933,0.099081,0.025
1.942,0.095411,0.025
1.949,0.097114,0.025
1.957,0.099366,0.025
1.968,0.096458,0.025
1.979,0.10144,0.025
1.99,0.097688,0.025
2.002,0.099555,0.025
2.013,0.095804,0.025
2.019,0.10115,0.025
2.028,0.10054,0.025
2.034,0.09701,0.025
2.043,0.094967,0.025
2.055,0.097637,0.025
2.062,0.096853,0.025
2.073,0.097256,0.025
2.085,0.097276,0.025
2.094,0.097104,0.025
2.1,0.096232,0.025
2.109,0.098361,0.025
2.116,0.1007,0.025
2.125,0.095501,0.025
2.137,0.09799,0.025
2.143,0.095772,0.025
2.155,0.095758,0.025
2.161,0.098771,0.025
2.17,0.10147,0.025
2.176,0.1018,0.025
2.186,0.095018,0.025
2.192,0.098366,0.025
2.201,0.098607,0.025
2.207,0.098014,0.025
2.217,0.097288,0.025
2.223,0.09698,0.025
2.233,0.096339,0.025
2.239,0.099474,0.025
2.248,0.097471,0.025
2.254,0.099637,0.025
2.264,0.097635,0.025
2.27,0.096413,0.025
2.28,0.10008,0.025
2.286,0.097396,0.025
2.295,0.098347,0.025
2.301,0.096491,0.025
2.31,0.098819,0.025
2.316,0.098891,0.025
2.325,0.097165,0.025
2.332,0.099902,0.025
2.341,0.096542,0.025
2.348,0.09609,0.025
2.356,0.10085,0.025
2.363,0.096362,0.025
2.372,0.096487,0.025
2.378,0.099163,0.025
2.388,0.09961,0.025
2.4,0.10022,0.025
2.409,0.0968,0.025
2.437,0.099619,0.025
2.442,0.096225,0.025
2.453,0.097355,0.025
2.459,0.096754,0.025
2.469,0.098079,0.025
2.475,0.10187,0.025
2.486,0.096344,0.025
2.492,0.098541,0.025
2.502,0.098007,0.025
2.508,0.096144,0.025
2.518,0.10106,0.025
2.524,0.098348,0.025
2.534,0.097214,0.025
2.562,0.096421,0.025
2.568,0.096681,0.025
2.578,0.10187,0.025
2.584,0.098922,0.025
2.593,0.097336,0.025
2.6,0.098533,0.025
2.608,0.097182,0.025
2.615,0.10452,0.025
2.624,0.096496,0.025
2.63,0.094177,0.025
2.64,0.10101,0.025
2.652,0.098901,0.025
2.663,0.098619,0.025
2.669,0.096938,0.025
2.677,0.099216,0.025
2.683,0.094806,0.025
2.692,0.097775,0.025
2.699,0.095398,0.025
2.707,0.096296,0.025
2.713,0.098509,0.025
2.723,0.098273,0.025
2.736,0.094031,0.025
2.742,0.098026,0.025
2.754,0.093683,0.025
2.766,0.097321,0.025
2.776,0.096369,0.025
2.783,0.1004,0.025
2.792,0.09467,0.025
2.805,0.098188,0.025
2.812,0.096154,0.025
2.823,0.098651,0.025
2.835,0.097687,0.025
2.845,0.096107,0.025
2.852,0.096866,0.025
2.861,0.09599,0.025
2.867,0.09775,0.025
2.876,0.096436,0.025
2.882,0.096685,0.025
2.89,0.098885,0.025
2.897,0.10191,0.025
2.906,0.097829,0.025
2.913,0.098812,0.025
2.922,0.09566,0.025
2.934,0.096707,0.025
2.94,0.097827,0.025
2.952,0.097856,0.025
2.964,0.099902,0.025
2.975,0.095814,0.025
2.988,0.09457,0.025
2.994,0.1003,0.025
3.006,0.096754,0
3.012,0.097615,0
3.022,0.096711,0
3.028,0.097456,0
3.037,0.10023,0
3.042,0.096069,0
3.052,0.098151,0
3.058,0.11053,0
3.068,0.080052,0
3.074,0.075152,0
3.083,0.060718,0
3.089,0.060759,0
3.099,0.056682,0
3.105,0.066772,0
3.114,0.055482,0
3.12,0.052441,0
3.13,0.060099,0
3.136,0.058985,0
3.145,0.055825,0
3.151,0.054154,0
3.159,0.057544,0
3.166,0.061235,0
3.175,0.055792,0
3.187,0.056221,0
3.193,0.055942,0
3.205,0.056134,0
3.217,0.057728,0
3.227,0.057488,0
3.233,0.05598,0
3.243,0.058024,0
3.249,0.057722,0
3.258,0.060153,0
3.27,0.056872,0
3.276,0.062068,0
3.287,0.058296,0
3.299,0.05654,0
3.31,0.061082,0
3.324,0.06351,0
3.335,0.063396,0
3.341,0.057655,0
3.353,0.060747,0
3.366,0.057749,0
3.395,0.057217,0
3.411,0.060974,0
3.428,0.059557,0
3.443,0.06001,0
3.45,0.055074,0
3.461,0.063066,0
3.467,0.061421,0
3.478,0.056761,0
3.495,0.059661,0
3.516,0.063973,0
3.522,0.059894,0
3.533,0.059999,0
3.539,0.058828,0
3.55,0.05926,0
3.556,0.0629,0
3.567,0.062383,0
3.581,0.058392,0
3.587,0.059323,0
3.601,0.060918,0
3.61,0.060835,0
3.641,0.056081,0
3.647,0.059473,0
3.656,0.061025,0
3.663,0.060075,0
3.672,0.059746,0
3.678,0.063105,0
3.687,0.062676,0
3.693,0.059163,0
3.702,0.060515,0
3.707,0.060891,0
3.717,0.055513,0
3.728,0.059694,0
3.739,0.06237,0
3.751,0.066162,0
3.76,0.061073,0
3.766,0.062959,0
3.775,0.056882,0
3.782,0.059124,0
3.791,0.064073,0
3.797,0.059516,0
3.806,0.059183,0
3.812,0.062202,0
3.821,0.055793,0
3.826,0.060254,0
3.836,0.059364,0
3.842,0.058204,0
3.852,0.056835,0
3.858,0.06171,0
3.868,0.061744,0
3.874,0.062381,0
3.883,0.057784,0
3.889,0.057743,0
3.898,0.066617,0
3.904,0.064232,0
3.916,0.057671,0
3.926,0.058161,0
3.939,0.059553,0
3.945,0.064102,0
3.957,0.057399,0
3.964,0.059311,0
3.973,0.061053,0
3.985,0.060936,0
3.995,0.058398,0
4.004,0.058237,0
4.01,0.057847,0
4.019,0.064503,0
4.025,0.061394,0
4.035,0.059359,0
4.041,0.058496,0
4.051,0.060328,0
4.057,0.062892,0
4.066,0.057065,0
4.072,0.061127,0
4.082,0.065481,0
4.088,0.057396,0
4.097,0.065811,0
4.103,0.058474,0
4.113,0.059971,0
4.119,0.060083,0
4.128,0.062051,0
4.134,0.061129,0
4.143,0.059464,0
4.156,0.059112,0
4.163,0.057546,0
4.174,0.05931,0
4.185,0.058179,0
4.196,0.057416,0
4.207,0.059985,0
4.219,0.060684,0
4.23,0.061608,0
4.24,0.064597,0
4.247,0.061345,0
4.256,0.063454,0
4.268,0.056158,0
4.274,0.06064,0
4.285,0.060085,0
4.291,0.057911,0
4.303,0.063435,0
4.314,0.059849,0
4.325,0.057977,0
4.336,0.058808,0
4.348,0.058553,0
4.359,0.064468,0
4.372,0.06118,0
4.378,0.062292,0
4.39,0.059614,0
4.402,0.065805,0
4.413,0.05918,0
4.419,0.061525,0
4.429,0.062954,0
4.435,0.063548,0
4.445,0.059196,0
4.458,0.057334,0
4.482,0.061068,0
4.489,0.059519,0
4.499,0.060369,0
4.505,0.060405,0
4.516,0.05694,0
4.523,0.058912,0
4.533,0.060527,0
4.54,0.056672,0
4.552,0.061988,0
4.558,0.060863,0
4.568,0.062122,0
4.575,0.064069,0
4.607,0.062252,0
4.613,0.06128,0
4.623,0.058891,0
4.629,0.057498,0
4.639,0.063862,0
4.651,0.061678,0
4.661,0.064033,0
4.667,0.059616,0
4.677,0.059098,0
4.683,0.061004,0
4.693,0.058018,0
4.7,0.058529,0
4.729,0.059974,0
4.734,0.06635,0
4.743,0.059009,0
4.749,0.059657,0
4.759,0.066181,0
4.771,0.061466,0
4.777,0.062426,0
4.789,0.056998,0
4.801,0.064988,0
4.81,0.061295,0
