# Material: Ecoflex 30
# Mullin's Effect: Removed at 40KPa
# Test sample: 1 (8x8w7mm_7 chambers with extra wall length at one end to clamp the sample)
# Time (s), Force (N), Pressure (N/mm2) 
2.493,0.046004,0.01
2.502,0.029771,0.01
2.508,0.015051,0.01
2.518,0.045749,0.01
2.524,0.018514,0.01
2.533,0.02604,0.01
2.539,0.029619,0.01
2.549,0.018938,0.01
2.555,0.046157,0.01
2.564,0.019303,0.01
2.57,0.023055,0.01
2.579,0.031658,0.01
2.585,0.01897,0.01
2.594,0.038594,0.01
2.6,0.024094,0.01
2.608,0.022951,0.01
2.614,0.044202,0.01
2.623,0.023148,0.01
2.629,0.020571,0.01
2.638,0.041552,0.01
2.644,0.018632,0.01
2.653,0.021757,0.01
2.659,0.030009,0.01
2.668,0.018578,0.01
2.674,0.044484,0.01
2.684,0.02145,0.01
2.69,0.021607,0.01
2.699,0.028751,0.01
2.705,0.018887,0.01
2.715,0.034326,0.01
2.721,0.017033,0.01
2.729,0.021239,0.01
2.735,0.045216,0.01
2.744,0.017108,0.01
2.75,0.024488,0.01
2.759,0.040229,0.01
2.766,0.018938,0.01
2.774,0.041266,0.01
2.781,0.016313,0.01
2.789,0.015324,0.01
2.796,0.041717,0.01
2.804,0.019239,0.01
2.81,0.026328,0.01
2.819,0.03892,0.01
2.825,0.016741,0.01
2.834,0.034808,0.01
2.84,0.021368,0.01
2.849,0.015632,0.01
2.855,0.043875,0.01
2.865,0.014434,0.01
2.871,0.037401,0.01
2.88,0.045939,0.01
2.886,0.014691,0.01
2.896,0.037455,0.01
2.902,0.018975,0.01
2.911,0.015377,0.01
2.917,0.032208,0.01
2.925,0.018937,0.01
2.932,0.033889,0.01
2.94,0.041449,0.01
2.946,0.016572,0.01
2.955,0.030685,0.01
2.961,0.01617,0.01
2.97,0.018158,0.01
2.976,0.043457,0.01
2.985,0.01737,0.01
2.991,0.036248,0.01
3.001,0.038654,0
3.006,0.016257,0
3.015,0.046282,0
3.021,0.014028,0
3.03,0.018849,0
3.036,0.041696,0
3.046,0.018389,0
3.052,0.043881,0
3.061,0.043368,0
3.067,0.014133,0
3.075,0.035475,0
3.082,0.017919,0
3.09,0.011891,0
3.096,0.012871,0
3.105,0.02731,0
3.112,0.010056,0
3.12,0.018335,0
3.126,0.024939,0
3.135,0.010239,0
3.141,0.026832,0
3.151,0.028023,0
3.157,0.009403,0
3.166,0.027197,0
3.172,0.016373,0
3.182,0.015961,0
3.188,0.017957,0
3.197,0.022494,0
3.203,0.029571,0
3.212,0.00663,0
3.218,0.013388,0
3.227,0.021275,0
3.233,0.023833,0
3.241,0.004132,0
3.248,0.023001,0
3.256,0.016005,0
3.262,0.02121,0
3.271,0.016742,0
3.277,0.009296,0
3.286,0.02808,0
3.292,0.005749,0
3.301,0.009065,0
3.307,0.019181,0
3.317,0.023148,0
3.323,0.025464,0
3.333,0.004113,0
3.339,0.004543,0
3.348,0.021918,0
3.354,0.020716,0
3.365,0.007554,0
3.375,0.007381,0
3.381,0.016755,0
3.39,0.021367,0
3.397,0.01379,0
3.426,0.026594,0
3.431,0.008011,0
3.441,0.005156,0
3.448,0.020704,0
3.457,0.020172,0
3.465,0.028477,0
3.471,0.017296,0
3.483,0.011789,0
3.489,0.007224,0
3.499,0.022693,0
3.511,0.028648,0
3.521,0.012749,0
3.528,0.019069,0
3.536,0.02124,0
3.542,0.019972,0
3.551,0.0096,0
3.557,0.005811,0
3.566,0.025376,0
3.572,0.013886,0
3.582,0.01026,0
3.588,0.014943,0
3.597,0.009176,0
3.603,0.028673,0
3.612,0.01117,0
3.618,0.012232,0
3.627,0.029225,0
3.633,0.020359,0
3.641,0.015565,0
3.648,0.019762,0
3.656,0.01683,0
3.662,0.028556,0
3.671,0.012633,0
3.677,0.010806,0
3.686,0.028041,0
3.692,0.014167,0
3.701,0.005075,0
3.707,0.009917,0
3.717,0.02343,0
3.723,0.029931,0
3.732,0.004971,0
3.738,0.005424,0
3.747,0.029695,0
3.753,0.023011,0
3.762,0.016682,0
3.768,0.012349,0
3.776,0.017252,0
3.782,0.02617,0
3.791,0.015352,0
3.798,0.015769,0
3.806,0.014588,0
3.812,0.020623,0
3.821,0.009114,0
3.827,0.013377,0
3.836,0.021011,0
3.842,0.015199,0
3.851,0.014032,0
3.857,0.013207,0
3.867,0.02292,0
3.873,0.022113,0
3.882,0.00538,0
3.888,0.006964,0
3.897,0.028413,0
3.903,0.025171,0
3.911,0.008067,0
3.917,0.014334,0
3.926,0.029497,0
3.932,0.021503,0
3.941,0.014906,0
3.948,0.015152,0
3.956,0.016967,0
3.962,0.031144,0
3.971,0.014391,0
3.977,0.012727,0
3.986,0.023423,0
3.992,0.0202,0
4.001,0.012195,0
4.007,0.012205,0
4.017,0.025491,0
4.023,0.031556,0
4.032,0.013958,0
4.038,0.006574,0
4.047,0.026512,0
4.053,0.033477,0
4.063,0.001196,0
4.069,0.00495,0
4.077,0.022059,0
4.083,0.029933,0
4.092,0.00521,0
4.098,0.004044,0
4.107,0.026513,0
4.114,0.030958,0
4.122,0.006455,0
4.129,0.01544,0
4.137,0.017744,0
4.143,0.028785,0
4.152,0.007385,0
4.158,0.013082,0
4.167,0.024011,0
4.173,0.021307,0
4.183,0.003963,0
4.189,0.007021,0
4.199,0.019797,0
4.205,0.027679,0
4.214,0.022372,0
4.22,0.010071,0
4.229,0.021366,0
4.235,0.019834,0
4.245,0.017207,0
4.251,0.016026,0
4.26,0.006036,0
4.266,0.019087,0
4.274,0.024851,0
4.281,0.016058,0
4.289,0.013054,0
4.295,0.026062,0
4.304,0.012174,0
4.31,0.006763,0
4.319,0.018703,0
4.325,0.027359,0
4.334,0.012337,0
4.34,0.013129,0
4.35,0.021835,0
4.356,0.020898,0
4.365,0.023685,0
4.395,0.023997,0
4.4,0.016155,0
4.41,0.012264,0
4.416,0.01809,0
4.425,0.019099,0
4.432,0.02162,0
4.44,0.011587,0
4.446,0.015579,0
4.456,0.01313,0
4.467,0.022388,0
4.478,0.023846,0
4.489,0.027301,0
4.515,0.018579,0
4.521,0.017583,0
4.53,0.019024,0
4.536,0.019048,0
4.546,0.016214,0
4.552,0.021902,0
4.56,0.017267,0
4.566,0.020025,0
4.575,0.01584,0
4.581,0.011266,0
4.59,0.007751,0
4.596,0.016543,0
4.605,0.019645,0
4.611,0.008796,0
4.62,0.020907,0
4.626,0.018533,0
4.635,0.017535,0
4.641,0.0153,0
4.651,0.019897,0
4.657,0.017315,0
4.666,0.031477,0
4.672,0.025569,0
4.682,0.02247,0
4.688,0.008841,0
4.696,0.031082,0
4.702,0.025254,0
4.711,0.01528,0
4.717,0.014824,0
4.727,0.027706,0
4.733,0.023377,0
4.741,0.006635,0
4.747,0.013234,0
4.756,0.030154,0
4.762,0.023056,0
4.771,0.013135,0
4.777,0.022645,0
4.786,0.026462,0
4.792,0.02369,0
4.801,0.00856,0
4.807,0.024427,0
4.817,0.028273,0
4.823,0.028309,0
4.832,0.003639,0
4.838,0.006578,0
4.847,0.02182,0
4.853,0.02466,0
4.863,0.00936,0
4.869,0.004798,0
4.879,0.022845,0
4.885,0.028582,0
4.894,0.021136,0
4.9,0.016724,0
4.908,0.021067,0
4.915,0.020585,0
4.924,0.012631,0
4.936,0.011617,0
4.942,0.02099,0
4.954,0.008111,0
4.965,0.015669,0
4.975,0.011895,0
4.981,0.015725,0
4.99,0.018828,0
4.996,0.014019,0
5.005,0.024445,0
5.012,0.013236,0
5.02,0.015524,0
5.026,0.02483,0
5.035,0.016697,0
5.041,0.019875,0
5.051,0.017185,0
5.057,0.016813,0
5.066,0.02599,0
5.072,0.022831,0
5.082,0.008821,0
5.088,0.009905,0
5.097,0.020239,0
5.103,0.02864,0
5.112,0.014843,0
5.118,0.008526,0
5.127,0.027226,0
5.133,0.022949,0
5.141,0.005708,0
5.148,0.013787,0
5.157,0.015672,0
5.169,0.026381,0
5.175,0.020684,0
5.187,0.015012,0
5.198,0.030009,0
5.208,0.021452,0
5.215,0.021762,0
5.223,0.01398,0
5.229,0.006193,0
5.238,0.0221,0
5.244,0.027984,0
5.253,0.01827,0
5.258,0.009306,0
5.268,0.026776,0
5.279,0.019016,0
5.289,0.021131,0
5.296,0.024797,0
5.304,0.029155,0
5.311,0.011527,0
5.32,0.015135,0
5.334,0.019072,0
5.341,0.021947,0
5.355,0.015323,0
5.366,0.03318,0
5.38,0.027619,0
5.388,0.01992,0
5.402,0.022918,0
5.408,0.009873,0
5.422,0.023697,0
5.43,0.009479,0
5.438,0.00908,0
5.451,0.030538,0
5.461,0.020503,0
5.489,0.010534,0
5.495,0.030557,0
5.504,0.030687,0
5.511,0.015346,0
5.52,0.02473,0
5.527,0.015999,0
5.536,0.012943,0
5.542,0.020276,0
5.552,0.010129,0
5.558,0.010056,0
5.568,0.028487,0
5.574,0.024792,0
5.585,0.026521,0
5.612,0.009392,0
5.618,0.007869,0
5.627,0.030368,0
5.633,0.028632,0
5.642,0.008479,0
5.649,0.007229,0
5.658,0.031383,0
5.666,0.024874,0
5.672,0.030481,0
5.684,0.009813,0
5.695,0.01158,0
5.706,0.016962,0
5.717,0.023974,0
5.729,0.023952,0
5.739,0.020619,0
5.751,0.021074,0
5.762,0.013536,0
5.768,0.006568,0
5.777,0.023315,0
5.783,0.030625,0
5.791,0.031114,0
5.797,0.00776,0
5.806,0.023472,0
5.813,0.021509,0
5.821,0.030847,0
5.828,0.020788,0
5.836,0.021136,0
5.842,0.025987,0
5.851,0.008895,0
5.857,0.017038,0
5.867,0.021525,0
5.873,0.026506,0
5.882,0.023736,0
5.888,0.011705,0
5.897,0.016732,0
5.903,0.028111,0
5.912,0.021151,0
5.918,0.009066,0
5.927,0.020465,0
5.933,0.017522,0
5.941,0.025716,0
5.948,0.011166,0
5.957,0.025647,0
5.969,0.024914,0
5.975,0.019929,0
5.986,0.01892,0
5.998,0.021252,0
0.009,0.027076,0.02
0.021,0.017432,0.02
0.033,0.020165,0.02
0.042,0.015601,0.02
0.049,0.005319,0.02
0.057,0.020306,0.02
0.064,0.028522,0.02
0.073,0.027782,0.02
0.079,0.012244,0.02
0.087,0.075353,0.02
0.093,0.10643,0.02
0.102,0.068803,0.02
0.108,0.020721,0.02
0.117,0.045489,0.02
0.123,0.043082,0.02
0.133,0.057836,0.02
0.139,0.026395,0.02
0.149,0.02586,0.02
0.155,0.055058,0.02
0.164,0.045866,0.02
0.17,0.020697,0.02
0.179,0.022036,0.02
0.185,0.035663,0.02
0.195,0.042392,0.02
0.201,0.026505,0.02
0.21,0.031206,0.02
0.216,0.035562,0.02
0.224,0.031792,0.02
0.231,0.042908,0.02
0.239,0.027179,0.02
0.246,0.028097,0.02
0.254,0.039794,0.02
0.26,0.026316,0.02
0.269,0.02307,0.02
0.275,0.041692,0.02
0.284,0.026711,0.02
0.29,0.034913,0.02
0.299,0.038351,0.02
0.305,0.020634,0.02
0.315,0.031253,0.02
0.321,0.028873,0.02
0.33,0.037708,0.02
0.336,0.037542,0.02
0.345,0.026968,0.02
0.351,0.03635,0.02
0.36,0.027527,0.02
0.366,0.027302,0.02
0.374,0.046561,0.02
0.381,0.025816,0.02
0.389,0.042168,0.02
0.396,0.041519,0.02
0.404,0.028437,0.02
0.41,0.03895,0.02
0.419,0.037914,0.02
0.425,0.025135,0.02
0.434,0.040835,0.02
0.44,0.022095,0.02
0.449,0.023879,0.02
0.455,0.038481,0.02
0.464,0.025818,0.02
0.47,0.037851,0.02
0.48,0.030144,0.02
0.486,0.021524,0.02
0.496,0.050049,0.02
0.502,0.022204,0.02
0.512,0.023922,0.02
0.517,0.030891,0.02
0.529,0.024506,0.02
0.539,0.042719,0.02
0.55,0.020834,0.02
0.562,0.025949,0.02
0.589,0.028042,0.02
0.595,0.038995,0.02
0.604,0.024831,0.02
0.61,0.035623,0.02
0.619,0.035299,0.02
0.625,0.021332,0.02
0.634,0.050682,0.02
0.639,0.021827,0.02
0.649,0.020803,0.02
0.66,0.039683,0.02
0.671,0.019509,0.02
0.683,0.020479,0.02
0.71,0.043421,0.02
0.716,0.042229,0.02
0.726,0.021602,0.02
0.732,0.049386,0.02
0.74,0.024178,0.02
0.746,0.021537,0.02
0.755,0.045017,0.02
0.761,0.021639,0.02
0.77,0.020911,0.02
0.776,0.040241,0.02
0.785,0.024417,0.02
0.791,0.038042,0.02
0.801,0.028892,0.02
0.807,0.022804,0.02
0.816,0.046898,0.02
0.822,0.019886,0.02
0.832,0.024593,0.02
0.838,0.029365,0.02
0.847,0.022805,0.02
0.853,0.048773,0.02
0.862,0.028796,0.02
0.868,0.026791,0.02
0.877,0.049471,0.02
0.883,0.021596,0.02
0.891,0.03301,0.02
0.898,0.030939,0.02
0.906,0.021585,0.02
0.912,0.050561,0.02
0.921,0.025114,0.02
0.927,0.019482,0.02
0.936,0.048682,0.02
0.942,0.02174,0.02
0.951,0.029839,0.02
0.957,0.036584,0.02
0.968,0.021675,0.02
0.974,0.04613,0.02
0.983,0.02551,0.02
0.989,0.037369,0.02
0.999,0.042285,0.02
1.005,0.020384,0.02
1.014,0.044747,0.02
1.02,0.022187,0.02
1.029,0.024541,0.02
1.035,0.04164,0.02
1.045,0.020398,0.02
1.051,0.045444,0.02
1.06,0.022334,0.02
1.066,0.021505,0.02
1.074,0.046132,0.02
1.081,0.020044,0.02
1.089,0.043345,0.02
1.095,0.042441,0.02
1.104,0.021848,0.02
1.11,0.03267,0.02
1.119,0.038263,0.02
1.125,0.021182,0.02
1.134,0.038933,0.02
1.14,0.022819,0.02
1.149,0.022559,0.02
1.155,0.045926,0.02
1.165,0.02206,0.02
1.171,0.042946,0.02
1.179,0.032674,0.02
1.185,0.020337,0.02
1.195,0.034243,0.02
1.201,0.019038,0.02
1.21,0.041353,0.02
1.216,0.043979,0.02
1.226,0.021599,0.02
1.232,0.051708,0.02
1.242,0.026669,0.02
1.249,0.027002,0.02
1.256,0.04123,0.02
1.267,0.023526,0.02
1.273,0.049544,0.02
1.283,0.020792,0.02
1.289,0.035458,0.02
1.298,0.043975,0.02
1.304,0.022895,0.02
1.313,0.034613,0.02
1.319,0.02,0.02
1.329,0.021127,0.02
1.335,0.043758,0.02
1.344,0.021992,0.02
1.35,0.038279,0.02
1.359,0.029351,0.02
1.365,0.022313,0.02
1.374,0.031894,0.02
1.381,0.020282,0.02
1.389,0.037904,0.02
1.396,0.034135,0.02
1.405,0.020446,0.02
1.417,0.047287,0.02
1.423,0.019522,0.02
1.435,0.0348,0.02
1.446,0.022075,0.02
1.457,0.045554,0.02
1.468,0.024078,0.02
1.479,0.046726,0.02
1.489,0.022395,0.02
1.5,0.040824,0.02
1.511,0.022004,0.02
1.522,0.030187,0.02
1.533,0.026279,0.02
1.544,0.022603,0.02
1.555,0.033567,0.02
1.567,0.021967,0.02
1.576,0.052336,0.02
1.582,0.020024,0.02
1.592,0.027773,0.02
1.598,0.026894,0.02
1.606,0.022357,0.02
1.612,0.047804,0.02
1.622,0.026886,0.02
1.633,0.025516,0.02
1.644,0.023984,0.02
1.655,0.030296,0.02
1.684,0.021153,0.02
1.689,0.032163,0.02
1.699,0.039059,0.02
1.705,0.020421,0.02
1.716,0.035359,0.02
1.727,0.02227,0.02
1.737,0.042626,0.02
1.743,0.021883,0.02
1.752,0.038471,0.02
1.758,0.029351,0.02
1.767,0.020675,0.02
1.774,0.044929,0.02
1.804,0.020593,0.02
1.81,0.035577,0.02
1.819,0.022862,0.02
1.825,0.018488,0.02
1.834,0.044058,0.02
1.84,0.023998,0.02
1.849,0.02149,0.02
1.855,0.041113,0.02
1.865,0.020308,0.02
1.871,0.045653,0.02
1.88,0.035794,0.02
1.886,0.021884,0.02
1.895,0.038336,0.02
1.901,0.02197,0.02
1.91,0.020697,0.02
1.916,0.041383,0.02
1.924,0.02337,0.02
1.931,0.034783,0.02
1.939,0.029989,0.02
1.946,0.023012,0.02
1.954,0.055522,0.02
1.96,0.020602,0.02
1.969,0.019259,0.02
1.975,0.049413,0.02
1.984,0.021654,0.02
1.99,0.031896,0.02
2,0.03653,0.02
2.006,0.019268,0.02
2.015,0.051252,0.02
2.021,0.022012,0.02
2.03,0.021566,0.02
2.036,0.037771,0.02
2.044,0.019772,0.02
2.05,0.038154,0.02
2.06,0.041681,0.02
2.066,0.017856,0.02
2.074,0.04402,0.02
2.081,0.022623,0.02
2.089,0.023887,0.02
2.096,0.041054,0.02
2.104,0.020423,0.02
2.11,0.035275,0.02
2.119,0.041233,0.02
2.125,0.021506,0.02
2.134,0.047297,0.02
2.14,0.018865,0.02
2.149,0.02143,0.02
2.155,0.044959,0.02
2.165,0.020344,0.02
2.171,0.042526,0.02
2.18,0.03244,0.02
2.186,0.021388,0.02
2.195,0.040634,0.02
2.201,0.020574,0.02
2.209,0.032173,0.02
2.215,0.038911,0.02
2.224,0.020504,0.02
2.231,0.043351,0.02
2.239,0.021761,0.02
2.246,0.018701,0.02
2.254,0.037702,0.02
2.26,0.021418,0.02
2.269,0.021835,0.02
2.275,0.034914,0.02
2.284,0.021751,0.02
2.29,0.03134,0.02
2.3,0.042918,0.02
2.306,0.020845,0.02
2.315,0.050909,0.02
2.321,0.022058,0.02
2.33,0.025025,0.02
2.336,0.039092,0.02
2.345,0.020949,0.02
2.351,0.037479,0.02
2.36,0.021318,0.02
2.366,0.021445,0.02
2.374,0.036801,0.02
2.381,0.020014,0.02
2.389,0.037033,0.02
2.395,0.034898,0.02
2.404,0.021967,0.02
2.41,0.032604,0.02
2.419,0.040628,0.02
2.425,0.018892,0.02
2.434,0.040012,0.02
2.44,0.024886,0.02
2.449,0.017932,0.02
2.454,0.036967,0.02
2.464,0.02123,0.02
2.475,0.038879,0.02
2.486,0.023058,0.02
2.497,0.046829,0.02
2.507,0.022225,0.02
2.518,0.045926,0.02
2.529,0.019505,0.02
2.539,0.038802,0.02
2.546,0.022356,0.02
2.554,0.045051,0.02
2.56,0.020009,0.02
2.569,0.020913,0.02
2.575,0.039726,0.02
2.584,0.018546,0.02
2.59,0.032664,0.02
2.599,0.038057,0.02
2.605,0.021969,0.02
2.614,0.047984,0.02
2.62,0.018796,0.02
2.629,0.01921,0.02
2.635,0.031198,0.02
2.645,0.023382,0.02
2.651,0.044087,0.02
2.659,0.026687,0.02
2.666,0.020726,0.02
2.674,0.051837,0.02
2.68,0.023173,0.02
2.689,0.019804,0.02
2.695,0.038473,0.02
2.704,0.020448,0.02
2.71,0.037129,0.02
2.719,0.03964,0.02
2.724,0.018972,0.02
2.734,0.041216,0.02
2.765,0.018928,0.02
2.77,0.044569,0.02
2.78,0.028243,0.02
2.786,0.021039,0.02
2.797,0.04447,0.02
2.807,0.021729,0.02
2.813,0.047137,0.02
2.822,0.018802,0.02
2.828,0.033841,0.02
2.837,0.044342,0.02
2.843,0.024513,0.02
2.852,0.04022,0.02
2.881,0.022726,0.02
2.887,0.024137,0.02
2.898,0.04705,0.02
2.908,0.019226,0.02
2.919,0.040609,0.02
2.93,0.023003,0.02
2.94,0.032439,0.02
2.947,0.022787,0.02
2.955,0.041192,0.02
2.961,0.01886,0.02
2.97,0.020981,0.02
2.976,0.036502,0.02
2.985,0.021308,0.02
2.99,0.049258,0.02
3,0.037932,0
3.011,0.018959,0
3.022,0.029775,0
3.034,0.029973,0
3.044,0.024573,0
3.05,0.056503,0
3.059,0.055287,0
3.065,0.025819,0
3.074,0.030478,0
3.081,0.046905,0
3.089,0.028368,0
3.095,0.018231,0
3.104,0.044768,0
3.11,0.011959,0
3.119,0.016946,0
3.125,0.016909,0
3.134,0.012047,0
3.14,0.017525,0
3.15,0.025153,0
3.156,0.008516,0
3.166,0.028064,0
3.172,0.018627,0
3.182,0.01025,0
3.188,0.009954,0
3.197,0.013242,0
3.203,0.031199,0
3.212,0.010623,0
3.218,0.010536,0
3.227,0.028883,0
3.233,0.019572,0
3.241,0.035383,0
3.248,0.011951,0
3.256,0.00269,0
3.262,0.033709,0
3.271,0.00978,0
3.277,0.006171,0
3.286,0.033758,0
3.292,0.01669,0
3.301,0.004175,0
3.307,0.010349,0
3.317,0.016666,0
3.323,0.028918,0
3.332,0.012697,0
3.338,0.011784,0
3.348,0.026234,0
3.354,0.007584,0
3.363,0.019977,0
3.37,0.00598,0
3.378,0.01206,0
3.388,0.021402,0
3.4,0.012921,0
3.41,0.021229,0
3.421,0.004709,0
3.433,0.008482,0
3.443,0.015167,0
3.454,0.003337,0
3.466,0.021417,0
3.475,0.012661,0
3.482,0.032245,0
3.49,0.011704,0
3.497,0.005949,0
3.505,0.034587,0
3.511,0.016908,0
3.52,0.003334,0
3.526,0.016685,0
3.535,0.013817,0
3.542,0.022052,0
3.551,0.004599,0
3.557,0.003709,0
3.565,0.014276,0
3.571,0.0047,0
3.58,0.015126,0
3.586,0.015555,0
3.595,0.018828,0
3.601,0.025127,0
3.61,0.024103,0
3.616,0.010426,0
3.625,0.031606,0
3.632,0.014573,0
3.64,0.001936,0
3.646,0.017187,0
3.655,0.023813,0
3.661,0.022452,0
3.67,0.013979,0
3.676,0.004102,0
3.685,0.024411,0
3.691,0.009649,0
3.701,0.006691,0
3.707,0.015616,0
3.716,0.006395,0
3.721,0.031316,0
3.732,0.017597,0
3.742,0.003547,0
3.753,0.005659,0
3.765,0.009627,0
3.774,0.01392,0
3.78,0.015484,0
3.789,0.016873,0
3.795,0.012178,0
3.804,0.024458,0
3.81,0.002504,0
3.82,0.016758,0
3.849,0.003708,0
3.854,0.015148,0
3.864,0.015721,0
3.87,0.008736,0
3.881,0.006766,0
3.891,0.018747,0
3.902,0.000824,0
3.913,0.006906,0
3.924,0.017845,0
3.935,0.007354,0
3.966,0.015528,0
3.972,0.016516,0
3.981,0.003366,0
3.987,0.010533,0
3.997,0.01894,0
4.003,0.029484,0
4.013,0.002929,0
4.019,0.014893,0
4.028,0.010621,0
4.034,0.017331,0
4.042,0.027272,0
4.048,0.007194,0
4.057,0.018535,0
4.063,0.033322,0
4.072,0.006287,0
4.078,0.001767,0
4.087,0.030933,0
4.093,0.017193,0
4.102,0.018009,0
4.108,0.00447,0
4.118,0.01428,0
4.124,0.034613,0
4.133,0.004756,0
4.139,0.016531,0
4.148,0.029561,0
4.154,0.015068,0
4.163,0.034573,0
4.169,0.010228,0
4.178,0.014194,0
4.184,0.031989,0
4.193,0.009304,0
4.199,0.017456,0
4.208,0.023098,0
4.215,0.012819,0
4.223,0.014677,0
4.23,0.010695,0
4.238,0.010747,0
4.244,0.031551,0
4.253,0.007517,0
4.259,0.017541,0
4.268,0.020057,0
4.274,0.023992,0
4.283,0.016236,0
4.289,0.008544,0
4.299,0.017669,0
4.305,0.025978,0
4.313,0.006501,0
4.319,0.016081,0
4.329,0.024859,0
4.335,0.018011,0
4.344,0.015552,0
4.35,0.010615,0
4.359,0.006265,0
4.371,0.018194,0
4.378,0.008869,0
4.389,0.034285,0
4.395,0.013655,0
4.404,0.024378,0
4.41,0.005502,0
4.419,0.014141,0
4.425,0.02301,0
4.434,0.014508,0
4.44,0.017653,0
4.45,0.019869,0
4.456,0.014445,0
4.466,0.031545,0
4.472,0.025953,0
4.481,0.003736,0
4.487,0.008859,0
4.496,0.00572,0
4.502,0.02902,0
4.511,0.009363,0
4.517,0.005825,0
4.525,0.030616,0
4.531,0.018164,0
4.54,0.008376,0
4.546,0.024094,0
4.555,0.021119,0
4.561,0.026511,0
4.57,0.009057,0
4.576,0.009046,0
4.585,0.029664,0
4.591,0.016955,0
4.601,0.002263,0
4.607,0.01209,0
4.616,0.014262,0
4.622,0.030652,0
4.631,0.005269,0
4.637,0.002435,0
4.645,0.017735,0
4.651,0.019119,0
4.66,0.005324,0
4.666,0.020863,0
4.675,0.021604,0
4.682,0.028504,0
4.69,0.005387,0
4.696,0.011288,0
4.705,0.033824,0
4.711,0.016082,0
4.72,0.004714,0
4.726,0.021472,0
4.735,0.019725,0
4.741,0.029983,0
4.751,0.012096,0
4.756,0.005446,0
4.767,0.030245,0
4.778,0.016702,0
4.788,0.030294,0
4.794,0.017831,0
4.803,0.014552,0
4.809,0.004125,0
4.818,0.014269,0
4.823,0.034543,0
4.834,0.017812,0
4.84,0.020177,0
4.85,0.024102,0
4.856,0.012833,0
4.866,0.030528,0
4.872,0.021803,0
4.882,0.002237,0
4.887,0.006569,0
4.897,0.01813,0
4.908,0.02825,0
4.937,0.005289,0
4.942,0.025092,0
4.953,0.007674,0
4.959,0.018409,0
4.968,0.015629,0
4.974,0.018581,0
4.984,0.020357,0
4.99,0.007031,0
5,0.006672,0
5.006,0.021792,0
5.015,0.018134,0
5.021,0.025008,0
5.032,0.018631,0
5.062,0.02202,0
5.068,0.010133,0
5.077,0.024953,0
5.083,0.024769,0
5.091,0.005736,0
5.098,0.008692,0
5.106,0.013234,0
5.112,0.02077,0
5.121,0.004594,0
5.127,0.013285,0
5.136,0.018174,0
5.142,0.036244,0
5.151,0.006918,0
5.157,0.005118,0
5.167,0.028103,0
5.173,0.021182,0
5.182,0.017159,0
5.188,0.00624,0
5.197,0.020375,0
5.203,0.024399,0
5.213,0.008132,0
5.219,0.018788,0
5.228,0.010461,0
5.234,0.016528,0
5.243,0.015139,0
5.249,0.009164,0
5.258,0.014797,0
5.265,0.024832,0
5.273,0.021268,0
5.28,0.021965,0
5.288,0.025054,0
5.294,0.020235,0
5.303,0.018984,0
5.309,0.01251,0
5.318,0.013512,0
5.324,0.030512,0
5.333,0.00888,0
5.339,0.019987,0
5.349,0.024339,0
5.355,0.014065,0
5.364,0.027861,0
5.37,0.005741,0
5.378,0.006988,0
5.384,0.031518,0
5.394,0.011752,0
5.4,0.021694,0
5.408,0.020005,0
5.415,0.014419,0
5.423,0.030117,0
5.43,0.005571,0
5.438,0.007325,0
5.444,0.03273,0
5.453,0.007807,0
5.458,0.019371,0
5.468,0.024222,0
5.474,0.020548,0
5.484,0.022958,0
5.49,0.005917,0
5.499,0.016908,0
5.505,0.016491,0
5.514,0.016094,0
5.52,0.019874,0
5.53,0.022339,0
5.536,0.012845,0
5.545,0.031115,0
5.551,0.013439,0
5.56,0.004072,0
5.566,0.014412,0
5.575,0.018894,0
5.582,0.028032,0
5.591,0.015681,0
5.604,0.012923,0
5.611,0.008934,0
5.622,0.003885,0
5.628,0.00801,0
5.637,0.020694,0
5.643,0.024834,0
5.652,0.015057,0
5.658,0.006922,0
5.668,0.026208,0
5.674,0.018705,0
5.683,0.023413,0
5.689,0.010748,0
5.699,0.01973,0
5.705,0.0171,0
5.714,0.016657,0
5.72,0.020438,0
5.729,0.014916,0
5.735,0.010018,0
5.744,0.027947,0
5.75,0.005056,0
5.759,0.012944,0
5.771,0.02118,0
5.777,0.007675,0
5.788,0.031074,0
5.8,0.016057,0
5.811,0.017115,0
5.821,0.012146,0
5.832,0.00916,0
5.842,0.010241,0
5.849,0.008432,0
5.858,0.022475,0
5.87,0.016385,0
5.876,0.014886,0
5.888,0.030902,0
5.9,0.02158,0
5.909,0.017047,0
5.916,0.011646,0
5.924,0.027853,0
5.931,0.024263,0
5.939,0.01884,0
5.946,0.024658,0
5.954,0.003901,0
5.96,0.014678,0
5.97,0.015129,0
5.981,0.007035,0
5.992,0.010551,0
0.003,0.034385,0.02
0.032,0.025757,0.02
0.037,0.006721,0.02
0.047,0.023449,0.02
0.053,0.017543,0.02
0.063,0.019921,0.02
0.069,0.03135,0.02
0.079,0.010533,0.02
0.085,0.047819,0.02
0.094,0.019498,0.02
0.1,0.059812,0.02
0.109,0.080478,0.02
0.116,0.076914,0.02
0.125,0.024839,0.02
0.154,0.015082,0.02
0.16,0.020822,0.02
0.169,0.02996,0.02
0.175,0.053494,0.02
0.185,0.036016,0.02
0.191,0.033585,0.02
0.2,0.027113,0.02
0.206,0.024583,0.02
0.216,0.056535,0.02
0.222,0.032108,0.02
0.231,0.024794,0.02
