# Ecoflex30 uniaxial material testing.	
# Length = 50mm	
# Max strain: 700%	
# Strain rate = 5%/s	
# Time (s) 	Length (mm)	Force (N)
90.05000305	230.0545305	1.85E+00
90.05000305	230.0545305	1.85E+00
90.05999756	230.0745726	1.84E+00
90.05999756	230.0745726	1.84E+00
90.06999969	230.094555	1.84E+00
90.06999969	230.094555	1.84E+00
90.08000183	230.1145524	1.84E+00
90.08000183	230.1145524	1.84E+00
90.08999634	230.1345348	1.84E+00
90.08999634	230.1345348	1.84E+00
90.09999847	230.1543683	1.85E+00
90.09999847	230.1543683	1.85E+00
90.11000061	230.1743656	1.85E+00
90.11000061	230.1743656	1.85E+00
90.12000275	230.1943928	1.85E+00
90.12000275	230.1943928	1.85E+00
90.12999725	230.2143008	1.85E+00
90.12999725	230.2143008	1.85E+00
90.13999939	230.2343279	1.85E+00
90.13999939	230.2343279	1.85E+00
90.15000153	230.2544296	1.85E+00
90.15000153	230.2544296	1.85E+00
90.16000366	230.2742034	1.85E+00
90.16000366	230.2742034	1.85E+00
90.16999817	230.2942455	1.85E+00
90.16999817	230.2942455	1.85E+00
90.18000031	230.3141385	1.85E+00
90.18000031	230.3141385	1.85E+00
90.19000244	230.33427	1.85E+00
90.19000244	230.33427	1.85E+00
90.19999695	230.3541631	1.85E+00
90.19999695	230.3541631	1.85E+00
90.20999908	230.3742945	1.85E+00
90.20999908	230.3742945	1.85E+00
90.22000122	230.3944409	1.85E+00
90.22000122	230.3944409	1.85E+00
90.23000336	230.4143786	1.85E+00
90.23000336	230.4143786	1.85E+00
90.23999786	230.4344207	1.85E+00
90.23999786	230.4344207	1.85E+00
90.25	230.4544032	1.85E+00
90.25	230.4544032	1.85E+00
90.26000214	230.4744601	1.85E+00
90.26000214	230.4744601	1.85E+00
90.26999664	230.4944873	1.85E+00
90.26999664	230.4944873	1.85E+00
90.27999878	230.514589	1.85E+00
90.27999878	230.514589	1.85E+00
90.29000092	230.5345714	1.85E+00
90.29000092	230.5345714	1.85E+00
90.30000305	230.5545092	1.85E+00
90.30000305	230.5545092	1.85E+00
90.30999756	230.5744469	1.85E+00
90.30999756	230.5744469	1.85E+00
90.31999969	230.5943847	1.85E+00
90.31999969	230.5943847	1.85E+00
90.33000183	230.6144267	1.85E+00
90.33000183	230.6144267	1.85E+00
90.33999634	230.6343645	1.85E+00
90.33999634	230.6343645	1.85E+00
90.34999847	230.6543022	1.85E+00
90.34999847	230.6543022	1.85E+00
90.36000061	230.6744337	1.85E+00
90.36000061	230.6744337	1.85E+00
90.37000275	230.6943417	1.85E+00
90.37000275	230.6943417	1.85E+00
90.37999725	230.7143688	1.86E+00
90.37999725	230.7143688	1.86E+00
90.38999939	230.7343662	1.85E+00
90.38999939	230.7343662	1.85E+00
90.40000153	230.7543933	1.85E+00
90.40000153	230.7543933	1.85E+00
90.41000366	230.7741821	1.85E+00
90.41000366	230.7741821	1.85E+00
90.41999817	230.7944328	1.86E+00
90.41999817	230.7944328	1.86E+00
90.43000031	230.8143556	1.86E+00
90.43000031	230.8143556	1.86E+00
90.44000244	230.834353	1.86E+00
90.44000244	230.834353	1.86E+00
90.44999695	230.8544993	1.86E+00
90.44999695	230.8544993	1.86E+00
90.45999908	230.8744371	1.86E+00
90.45999908	230.8744371	1.86E+00
90.47000122	230.8946282	1.86E+00
90.47000122	230.8946282	1.86E+00
90.48000336	230.9145659	1.86E+00
90.48000336	230.9145659	1.86E+00
90.48999786	230.9345484	1.86E+00
90.48999786	230.9345484	1.86E+00
90.5	230.9545457	1.86E+00
90.5	230.9545457	1.86E+00
90.51000214	230.9745282	1.86E+00
90.51000214	230.9745282	1.86E+00
90.51999664	230.9944212	1.86E+00
90.51999664	230.9944212	1.86E+00
90.52999878	231.0144037	1.86E+00
90.52999878	231.0144037	1.86E+00
90.54000092	231.0344607	1.86E+00
90.54000092	231.0344607	1.86E+00
90.55000305	231.0544431	1.86E+00
90.55000305	231.0544431	1.86E+00
90.55999756	231.074366	1.86E+00
90.55999756	231.074366	1.86E+00
90.56999969	231.0944229	1.86E+00
90.56999969	231.0944229	1.86E+00
90.58000183	231.1144501	1.86E+00
90.58000183	231.1144501	1.86E+00
90.58999634	231.1342537	1.86E+00
90.58999634	231.1342537	1.86E+00
90.59999847	231.1544299	1.86E+00
90.59999847	231.1544299	1.86E+00
90.61000061	231.174323	1.86E+00
90.61000061	231.174323	1.86E+00
90.62000275	231.1942607	1.86E+00
90.62000275	231.1942607	1.86E+00
90.62999725	231.2145561	1.87E+00
90.62999725	231.2145561	1.87E+00
90.63999939	231.2344342	1.86E+00
90.63999939	231.2344342	1.86E+00
90.65000153	231.2544316	1.86E+00
90.65000153	231.2544316	1.86E+00
90.66000366	231.2744141	1.86E+00
90.66000366	231.2744141	1.86E+00
90.66999817	231.2945157	1.86E+00
90.66999817	231.2945157	1.86E+00
90.68000031	231.3144535	1.86E+00
90.68000031	231.3144535	1.86E+00
90.69000244	231.3345402	1.87E+00
90.69000244	231.3345402	1.87E+00
90.69999695	231.354478	1.86E+00
90.69999695	231.354478	1.86E+00
90.70999908	231.3745052	1.87E+00
90.70999908	231.3745052	1.87E+00
90.72000122	231.3946068	1.87E+00
90.72000122	231.3946068	1.87E+00
90.73000336	231.414485	1.87E+00
90.73000336	231.414485	1.87E+00
90.73999786	231.4344823	1.87E+00
90.73999786	231.4344823	1.87E+00
90.75	231.4544648	1.87E+00
90.75	231.4544648	1.87E+00
90.76000214	231.4742982	1.87E+00
90.76000214	231.4742982	1.87E+00
90.76999664	231.4943999	1.87E+00
90.76999664	231.4943999	1.87E+00
90.77999878	231.514442	1.87E+00
90.77999878	231.514442	1.87E+00
90.79000092	231.5344244	1.87E+00
90.79000092	231.5344244	1.87E+00
90.80000305	231.5543175	1.87E+00
90.80000305	231.5543175	1.87E+00
90.80999756	231.5744638	1.87E+00
90.80999756	231.5744638	1.87E+00
90.81999969	231.5943867	1.87E+00
90.81999969	231.5943867	1.87E+00
90.83000183	231.6143394	1.87E+00
90.83000183	231.6143394	1.87E+00
90.83999634	231.6344708	1.87E+00
90.83999634	231.6344708	1.87E+00
90.84999847	231.6544682	1.87E+00
90.84999847	231.6544682	1.87E+00
90.86000061	231.6744506	1.87E+00
90.86000061	231.6744506	1.87E+00
90.87000275	231.6945523	1.87E+00
90.87000275	231.6945523	1.87E+00
90.87999725	231.7146242	1.87E+00
90.87999725	231.7146242	1.87E+00
90.88999939	231.7345768	1.87E+00
90.88999939	231.7345768	1.87E+00
90.90000153	231.7545146	1.87E+00
90.90000153	231.7545146	1.87E+00
90.91000366	231.7746013	1.87E+00
90.91000366	231.7746013	1.87E+00
90.91999817	231.7945838	1.87E+00
90.91999817	231.7945838	1.87E+00
90.93000031	231.8146408	1.87E+00
90.93000031	231.8146408	1.87E+00
90.94000244	231.8344146	1.87E+00
90.94000244	231.8344146	1.87E+00
90.94999695	231.8545014	1.87E+00
90.94999695	231.8545014	1.87E+00
90.95999908	231.874603	1.87E+00
90.95999908	231.874603	1.87E+00
90.97000122	231.8943769	1.87E+00
90.97000122	231.8943769	1.87E+00
90.98000336	231.9144785	1.87E+00
90.98000336	231.9144785	1.87E+00
90.98999786	231.9344163	1.87E+00
90.98999786	231.9344163	1.87E+00
91	231.9544137	1.88E+00
91	231.9544137	1.88E+00
91.01000214	231.9742918	1.87E+00
91.01000214	231.9742918	1.87E+00
91.01999664	231.9944829	1.88E+00
91.01999664	231.9944829	1.88E+00
91.02999878	232.0143163	1.87E+00
91.02999878	232.0143163	1.87E+00
91.04000092	232.0343584	1.88E+00
91.04000092	232.0343584	1.88E+00
91.05000305	232.0544451	1.88E+00
91.05000305	232.0544451	1.88E+00
91.05999756	232.0744276	1.88E+00
91.05999756	232.0744276	1.88E+00
91.06999969	232.094425	1.88E+00
91.06999969	232.094425	1.88E+00
91.08000183	232.1145117	1.88E+00
91.08000183	232.1145117	1.88E+00
91.08999634	232.1345538	1.88E+00
91.08999634	232.1345538	1.88E+00
91.09999847	232.1544468	1.88E+00
91.09999847	232.1544468	1.88E+00
91.11000061	232.1745336	1.88E+00
91.11000061	232.1745336	1.88E+00
91.12000275	232.1945757	1.88E+00
91.12000275	232.1945757	1.88E+00
91.12999725	232.2144091	1.88E+00
91.12999725	232.2144091	1.88E+00
91.13999939	232.2345555	1.88E+00
91.13999939	232.2345555	1.88E+00
91.15000153	232.2543889	1.88E+00
91.15000153	232.2543889	1.88E+00
91.16000366	232.2744757	1.88E+00
91.16000366	232.2744757	1.88E+00
91.16999817	232.2945178	1.88E+00
91.16999817	232.2945178	1.88E+00
91.18000031	232.3143661	1.88E+00
91.18000031	232.3143661	1.88E+00
91.19000244	232.3345423	1.88E+00
91.19000244	232.3345423	1.88E+00
91.19999695	232.3543459	1.88E+00
91.19999695	232.3543459	1.88E+00
91.20999908	232.3744178	1.88E+00
91.20999908	232.3744178	1.88E+00
91.22000122	232.3943704	1.88E+00
91.22000122	232.3943704	1.88E+00
91.23000336	232.4144572	1.88E+00
91.23000336	232.4144572	1.88E+00
91.23999786	232.4344993	1.88E+00
91.23999786	232.4344993	1.88E+00
91.25	232.4543327	1.88E+00
91.25	232.4543327	1.88E+00
91.26000214	232.4744791	1.88E+00
91.26000214	232.4744791	1.88E+00
91.26999664	232.4943125	1.88E+00
91.26999664	232.4943125	1.88E+00
91.27999878	232.5143993	1.88E+00
91.27999878	232.5143993	1.88E+00
91.29000092	232.5344861	1.89E+00
91.29000092	232.5344861	1.89E+00
91.30000305	232.5545281	1.89E+00
91.30000305	232.5545281	1.89E+00
91.30999756	232.5745255	1.88E+00
91.30999756	232.5745255	1.88E+00
91.31999969	232.5945079	1.89E+00
91.31999969	232.5945079	1.89E+00
91.33000183	232.6145947	1.89E+00
91.33000183	232.6145947	1.89E+00
91.33999634	232.6344281	1.89E+00
91.33999634	232.6344281	1.89E+00
91.34999847	232.6544851	1.89E+00
91.34999847	232.6544851	1.89E+00
91.36000061	232.674408	1.89E+00
91.36000061	232.674408	1.89E+00
91.37000275	232.6943904	1.89E+00
91.37000275	232.6943904	1.89E+00
91.37999725	232.7144921	1.89E+00
91.37999725	232.7144921	1.89E+00
91.38999939	232.7344745	1.89E+00
91.38999939	232.7344745	1.89E+00
91.40000153	232.7544719	1.89E+00
91.40000153	232.7544719	1.89E+00
91.41000366	232.7744544	1.89E+00
91.41000366	232.7744544	1.89E+00
91.41999817	232.7943474	1.89E+00
91.41999817	232.7943474	1.89E+00
91.43000031	232.8142405	1.89E+00
91.43000031	232.8142405	1.89E+00
91.44000244	232.8344762	1.89E+00
91.44000244	232.8344762	1.89E+00
91.44999695	232.854414	1.89E+00
91.44999695	232.854414	1.89E+00
91.45999908	232.8745157	1.89E+00
91.45999908	232.8745157	1.89E+00
91.47000122	232.8945875	1.89E+00
91.47000122	232.8945875	1.89E+00
91.48000336	232.9144955	1.89E+00
91.48000336	232.9144955	1.89E+00
91.48999786	232.9345226	1.89E+00
91.48999786	232.9345226	1.89E+00
91.5	232.9544604	1.89E+00
91.5	232.9544604	1.89E+00
91.51000214	232.9746068	1.89E+00
91.51000214	232.9746068	1.89E+00
91.51999664	232.9944849	1.89E+00
91.51999664	232.9944849	1.89E+00
91.52999878	233.0145866	1.89E+00
91.52999878	233.0145866	1.89E+00
91.54000092	233.034569	1.89E+00
91.54000092	233.034569	1.89E+00
91.55000305	233.0546111	1.89E+00
91.55000305	233.0546111	1.89E+00
91.55999756	233.0744445	1.89E+00
91.55999756	233.0744445	1.89E+00
91.56999969	233.0945462	1.89E+00
91.56999969	233.0945462	1.89E+00
91.58000183	233.1143796	1.89E+00
91.58000183	233.1143796	1.89E+00
91.58999634	233.1344217	1.90E+00
91.58999634	233.1344217	1.90E+00
91.59999847	233.1544042	1.89E+00
91.59999847	233.1544042	1.89E+00
91.61000061	233.1745058	1.89E+00
91.61000061	233.1745058	1.89E+00
91.62000275	233.1944883	1.89E+00
91.62000275	233.1944883	1.89E+00
91.62999725	233.2144111	1.89E+00
91.62999725	233.2144111	1.89E+00
91.63999939	233.2343638	1.90E+00
91.63999939	233.2343638	1.90E+00
91.65000153	233.2544506	1.90E+00
91.65000153	233.2544506	1.90E+00
91.66000366	233.2743883	1.90E+00
91.66000366	233.2743883	1.90E+00
91.66999817	233.2944751	1.90E+00
91.66999817	233.2944751	1.90E+00
91.68000031	233.3144724	1.90E+00
91.68000031	233.3144724	1.90E+00
91.69000244	233.3345592	1.90E+00
91.69000244	233.3345592	1.90E+00
91.69999695	233.3544523	1.89E+00
91.69999695	233.3544523	1.89E+00
91.70999908	233.374539	1.90E+00
91.70999908	233.374539	1.90E+00
91.72000122	233.3945364	1.90E+00
91.72000122	233.3945364	1.90E+00
91.73000336	233.4144145	1.90E+00
91.73000336	233.4144145	1.90E+00
91.73999786	233.4346056	1.90E+00
91.73999786	233.4346056	1.90E+00
91.75	233.4544986	1.90E+00
91.75	233.4544986	1.90E+00
91.76000214	233.4744811	1.90E+00
91.76000214	233.4744811	1.90E+00
91.76999664	233.4943742	1.90E+00
91.76999664	233.4943742	1.90E+00
91.77999878	233.5144609	1.90E+00
91.77999878	233.5144609	1.90E+00
91.79000092	233.5343987	1.90E+00
91.79000092	233.5343987	1.90E+00
91.80000305	233.5542917	1.90E+00
91.80000305	233.5542917	1.90E+00
91.80999756	233.5744381	1.90E+00
91.80999756	233.5744381	1.90E+00
91.81999969	233.5944653	1.90E+00
91.81999969	233.5944653	1.90E+00
91.83000183	233.614403	1.90E+00
91.83000183	233.614403	1.90E+00
91.83999634	233.6343408	1.90E+00
91.83999634	233.6343408	1.90E+00
91.84999847	233.6544275	1.90E+00
91.84999847	233.6544275	1.90E+00
91.86000061	233.6743802	1.90E+00
91.86000061	233.6743802	1.90E+00
91.87000275	233.6944073	1.90E+00
91.87000275	233.6944073	1.90E+00
91.87999725	233.7144494	1.90E+00
91.87999725	233.7144494	1.90E+00
91.88999939	233.7344319	1.91E+00
91.88999939	233.7344319	1.91E+00
91.90000153	233.7545335	1.90E+00
91.90000153	233.7545335	1.90E+00
91.91000366	233.7744713	1.90E+00
91.91000366	233.7744713	1.90E+00
91.91999817	233.794558	1.90E+00
91.91999817	233.794558	1.90E+00
91.93000031	233.8145405	1.91E+00
91.93000031	233.8145405	1.91E+00
91.94000244	233.8344485	1.91E+00
91.94000244	233.8344485	1.91E+00
91.94999695	233.8545799	1.91E+00
91.94999695	233.8545799	1.91E+00
91.95999908	233.874473	1.91E+00
91.95999908	233.874473	1.91E+00
91.97000122	233.8945597	1.91E+00
91.97000122	233.8945597	1.91E+00
91.98000336	233.9144826	1.91E+00
91.98000336	233.9144826	1.91E+00
91.98999786	233.9344352	1.90E+00
91.98999786	233.9344352	1.90E+00
92	233.9544177	1.91E+00
92	233.9544177	1.91E+00
92.01000214	233.9742512	1.91E+00
92.01000214	233.9742512	1.91E+00
92.01999664	233.9943528	1.91E+00
92.01999664	233.9943528	1.91E+00
92.02999878	234.0143502	1.91E+00
92.02999878	234.0143502	1.91E+00
92.04000092	234.034273	1.91E+00
92.04000092	234.034273	1.91E+00
92.05000305	234.0543151	1.91E+00
92.05000305	234.0543151	1.91E+00
92.05999756	234.0743572	1.91E+00
92.05999756	234.0743572	1.91E+00
92.06999969	234.0943396	1.91E+00
92.06999969	234.0943396	1.91E+00
92.08000183	234.1143817	1.91E+00
92.08000183	234.1143817	1.91E+00
92.08999634	234.1343641	1.91E+00
92.08999634	234.1343641	1.91E+00
92.09999847	234.1544211	1.91E+00
92.09999847	234.1544211	1.91E+00
92.11000061	234.1745675	1.91E+00
92.11000061	234.1745675	1.91E+00
92.12000275	234.1944009	1.91E+00
92.12000275	234.1944009	1.91E+00
92.12999725	234.2145771	1.91E+00
92.12999725	234.2145771	1.91E+00
92.13999939	234.2345744	1.91E+00
92.13999939	234.2345744	1.91E+00
92.15000153	234.2544526	1.91E+00
92.15000153	234.2544526	1.91E+00
92.16000366	234.274599	1.91E+00
92.16000366	234.274599	1.91E+00
92.16999817	234.2945367	1.91E+00
92.16999817	234.2945367	1.91E+00
92.18000031	234.3145341	1.91E+00
92.18000031	234.3145341	1.91E+00
92.19000244	234.3345165	1.91E+00
92.19000244	234.3345165	1.91E+00
92.19999695	234.3544543	1.91E+00
92.19999695	234.3544543	1.91E+00
92.20999908	234.3744963	1.91E+00
92.20999908	234.3744963	1.91E+00
92.22000122	234.3943745	1.91E+00
92.22000122	234.3943745	1.91E+00
92.23000336	234.4145209	1.91E+00
92.23000336	234.4145209	1.91E+00
92.23999786	234.4343096	1.91E+00
92.23999786	234.4343096	1.91E+00
92.25	234.454456	1.92E+00
92.25	234.454456	1.92E+00
92.26000214	234.4742447	1.91E+00
92.26000214	234.4742447	1.91E+00
92.26999664	234.4943911	1.92E+00
92.26999664	234.4943911	1.92E+00
92.27999878	234.5143735	1.92E+00
92.27999878	234.5143735	1.92E+00
92.29000092	234.534356	1.92E+00
92.29000092	234.534356	1.92E+00
92.30000305	234.5545471	1.92E+00
92.30000305	234.5545471	1.92E+00
92.30999756	234.5744252	1.92E+00
92.30999756	234.5744252	1.92E+00
92.31999969	234.5945716	1.92E+00
92.31999969	234.5945716	1.92E+00
92.33000183	234.6144646	1.91E+00
92.33000183	234.6144646	1.91E+00
92.33999634	234.634611	1.92E+00
92.33999634	234.634611	1.92E+00
92.34999847	234.6545339	1.92E+00
92.34999847	234.6545339	1.92E+00
92.36000061	234.6744418	1.92E+00
92.36000061	234.6744418	1.92E+00
92.37000275	234.6946329	1.92E+00
92.37000275	234.6946329	1.92E+00
92.37999725	234.7145706	1.92E+00
92.37999725	234.7145706	1.92E+00
92.38999939	234.7344488	1.92E+00
92.38999939	234.7344488	1.92E+00
92.40000153	234.7545505	1.92E+00
92.40000153	234.7545505	1.92E+00
92.41000366	234.7745329	1.92E+00
92.41000366	234.7745329	1.92E+00
92.41999817	234.794575	1.92E+00
92.41999817	234.794575	1.92E+00
92.43000031	234.8144531	1.92E+00
92.43000031	234.8144531	1.92E+00
92.44000244	234.8344356	1.92E+00
92.44000244	234.8344356	1.92E+00
92.44999695	234.8543882	1.92E+00
92.44999695	234.8543882	1.92E+00
92.45999908	234.8744154	1.92E+00
92.45999908	234.8744154	1.92E+00
92.47000122	234.8942637	1.92E+00
92.47000122	234.8942637	1.92E+00
92.48000336	234.9144995	1.92E+00
92.48000336	234.9144995	1.92E+00
92.48999786	234.9344522	1.92E+00
92.48999786	234.9344522	1.92E+00
92.5	234.9544346	1.92E+00
92.5	234.9544346	1.92E+00
92.51000214	234.974432	1.92E+00
92.51000214	234.974432	1.92E+00
92.51999664	234.9944592	1.92E+00
92.51999664	234.9944592	1.92E+00
92.52999878	235.0145012	1.92E+00
92.52999878	235.0145012	1.92E+00
92.54000092	235.0346327	1.92E+00
92.54000092	235.0346327	1.92E+00
92.55000305	235.05463	1.93E+00
92.55000305	235.05463	1.93E+00
92.55999756	235.0746721	1.93E+00
92.55999756	235.0746721	1.93E+00
92.56999969	235.0946695	1.93E+00
92.56999969	235.0946695	1.93E+00
92.58000183	235.1146519	1.93E+00
92.58000183	235.1146519	1.93E+00
92.58999634	235.1346493	1.93E+00
92.58999634	235.1346493	1.93E+00
92.59999847	235.1544827	1.93E+00
92.59999847	235.1544827	1.93E+00
92.61000061	235.1745099	1.93E+00
92.61000061	235.1745099	1.93E+00
92.62000275	235.1945519	1.93E+00
92.62000275	235.1945519	1.93E+00
92.62999725	235.2144897	1.93E+00
92.62999725	235.2144897	1.93E+00
92.63999939	235.2345914	1.93E+00
92.63999939	235.2345914	1.93E+00
92.65000153	235.2544695	1.93E+00
92.65000153	235.2544695	1.93E+00
92.66000366	235.2744669	1.93E+00
92.66000366	235.2744669	1.93E+00
92.66999817	235.2944493	1.93E+00
92.66999817	235.2944493	1.93E+00
92.68000031	235.3143275	1.93E+00
92.68000031	235.3143275	1.93E+00
92.69000244	235.3344291	1.93E+00
92.69000244	235.3344291	1.93E+00
92.69999695	235.3545755	1.93E+00
92.69999695	235.3545755	1.93E+00
92.70999908	235.3744537	1.93E+00
92.70999908	235.3744537	1.93E+00
92.72000122	235.3945404	1.93E+00
92.72000122	235.3945404	1.93E+00
92.73000336	235.4144931	1.93E+00
92.73000336	235.4144931	1.93E+00
92.73999786	235.4345202	1.93E+00
92.73999786	235.4345202	1.93E+00
92.75	235.4545176	1.93E+00
92.75	235.4545176	1.93E+00
92.76000214	235.4746044	1.93E+00
92.76000214	235.4746044	1.93E+00
92.76999664	235.4946017	1.93E+00
92.76999664	235.4946017	1.93E+00
92.77999878	235.5146289	1.93E+00
92.77999878	235.5146289	1.93E+00
92.79000092	235.5346709	1.93E+00
92.79000092	235.5346709	1.93E+00
92.80000305	235.5546087	1.93E+00
92.80000305	235.5546087	1.93E+00
92.80999756	235.5744869	1.93E+00
92.80999756	235.5744869	1.93E+00
92.81999969	235.5945885	1.93E+00
92.81999969	235.5945885	1.93E+00
92.83000183	235.6144667	1.94E+00
92.83000183	235.6144667	1.94E+00
92.83999634	235.634464	1.94E+00
92.83999634	235.634464	1.94E+00
92.84999847	235.6545061	1.93E+00
92.84999847	235.6545061	1.93E+00
92.86000061	235.6745034	1.94E+00
92.86000061	235.6745034	1.94E+00
92.87000275	235.6944263	1.93E+00
92.87000275	235.6944263	1.93E+00
92.87999725	235.7144237	1.94E+00
92.87999725	235.7144237	1.94E+00
92.88999939	235.7344061	1.94E+00
92.88999939	235.7344061	1.94E+00
92.90000153	235.7544482	1.94E+00
92.90000153	235.7544482	1.94E+00
92.91000366	235.7745349	1.94E+00
92.91000366	235.7745349	1.94E+00
92.91999817	235.7943684	1.94E+00
92.91999817	235.7943684	1.94E+00
92.93000031	235.8145148	1.94E+00
92.93000031	235.8145148	1.94E+00
92.94000244	235.8345568	1.94E+00
92.94000244	235.8345568	1.94E+00
92.94999695	235.8544499	1.94E+00
92.94999695	235.8544499	1.94E+00
92.95999908	235.8745366	1.94E+00
92.95999908	235.8745366	1.94E+00
92.97000122	235.894683	1.94E+00
92.97000122	235.894683	1.94E+00
92.98000336	235.9145164	1.94E+00
92.98000336	235.9145164	1.94E+00
92.98999786	235.9347075	1.94E+00
92.98999786	235.9347075	1.94E+00
93	235.9546453	1.94E+00
93	235.9546453	1.94E+00
93.01000214	235.9746426	1.94E+00
93.01000214	235.9746426	1.94E+00
93.01999664	235.9945655	1.94E+00
93.01999664	235.9945655	1.94E+00
93.02999878	236.0145628	1.94E+00
93.02999878	236.0145628	1.94E+00
93.04000092	236.0345453	1.94E+00
93.04000092	236.0345453	1.94E+00
93.05000305	236.0545278	1.94E+00
93.05000305	236.0545278	1.94E+00
93.05999756	236.0745847	1.94E+00
93.05999756	236.0745847	1.94E+00
93.06999969	236.0946268	1.94E+00
93.06999969	236.0946268	1.94E+00
93.08000183	236.1145645	1.94E+00
93.08000183	236.1145645	1.94E+00
93.08999634	236.134547	1.94E+00
93.08999634	236.134547	1.94E+00
93.09999847	236.1544847	1.94E+00
93.09999847	236.1544847	1.94E+00
93.11000061	236.1745268	1.94E+00
93.11000061	236.1745268	1.94E+00
93.12000275	236.194405	1.94E+00
93.12000275	236.194405	1.94E+00
93.12999725	236.2145513	1.94E+00
93.12999725	236.2145513	1.94E+00
93.13999939	236.234653	1.94E+00
93.13999939	236.234653	1.94E+00
93.15000153	236.2546355	1.95E+00
93.15000153	236.2546355	1.95E+00
93.16000366	236.2746328	1.95E+00
93.16000366	236.2746328	1.95E+00
93.16999817	236.29466	1.95E+00
93.16999817	236.29466	1.95E+00
93.18000031	236.314702	1.94E+00
93.18000031	236.314702	1.94E+00
93.19000244	236.3345951	1.95E+00
93.19000244	236.3345951	1.95E+00
93.19999695	236.3547415	1.95E+00
93.19999695	236.3547415	1.95E+00
93.20999908	236.3746196	1.95E+00
93.20999908	236.3746196	1.95E+00
93.22000122	236.3947213	1.95E+00
93.22000122	236.3947213	1.95E+00
93.23000336	236.4145994	1.95E+00
93.23000336	236.4145994	1.95E+00
93.23999786	236.4346266	1.95E+00
93.23999786	236.4346266	1.95E+00
93.25	236.4546835	1.95E+00
93.25	236.4546835	1.95E+00
93.26000214	236.4744574	1.95E+00
93.26000214	236.4744574	1.95E+00
93.26999664	236.494559	1.95E+00
93.26999664	236.494559	1.95E+00
93.27999878	236.5144968	1.95E+00
93.27999878	236.5144968	1.95E+00
93.29000092	236.5346432	1.95E+00
93.29000092	236.5346432	1.95E+00
93.30000305	236.554566	1.95E+00
93.30000305	236.554566	1.95E+00
93.30999756	236.5746081	1.95E+00
93.30999756	236.5746081	1.95E+00
93.31999969	236.5946501	1.95E+00
93.31999969	236.5946501	1.95E+00
93.33000183	236.6144836	1.95E+00
93.33000183	236.6144836	1.95E+00
93.33999634	236.6345853	1.95E+00
93.33999634	236.6345853	1.95E+00
93.34999847	236.6545081	1.95E+00
93.34999847	236.6545081	1.95E+00
93.36000061	236.6746098	1.95E+00
93.36000061	236.6746098	1.95E+00
93.37000275	236.6946369	1.95E+00
93.37000275	236.6946369	1.95E+00
93.37999725	236.7146939	1.95E+00
93.37999725	236.7146939	1.95E+00
93.38999939	236.7347658	1.95E+00
93.38999939	236.7347658	1.95E+00
93.40000153	236.7546141	1.95E+00
93.40000153	236.7546141	1.95E+00
93.41000366	236.7747009	1.95E+00
93.41000366	236.7747009	1.95E+00
93.41999817	236.7946535	1.95E+00
93.41999817	236.7946535	1.95E+00
93.43000031	236.8145764	1.95E+00
93.43000031	236.8145764	1.95E+00
93.44000244	236.8344694	1.95E+00
93.44000244	236.8344694	1.95E+00
93.44999695	236.8546605	1.95E+00
93.44999695	236.8546605	1.95E+00
93.45999908	236.8745983	1.95E+00
93.45999908	236.8745983	1.95E+00
93.47000122	236.8944466	1.95E+00
93.47000122	236.8944466	1.95E+00
93.48000336	236.9145781	1.96E+00
93.48000336	236.9145781	1.96E+00
93.48999786	236.9344115	1.96E+00
93.48999786	236.9344115	1.96E+00
93.5	236.9544983	1.96E+00
93.5	236.9544983	1.96E+00
93.51000214	236.9743317	1.96E+00
93.51000214	236.9743317	1.96E+00
93.51999664	236.9944781	1.96E+00
93.51999664	236.9944781	1.96E+00
93.52999878	237.0144606	1.96E+00
93.52999878	237.0144606	1.96E+00
93.54000092	237.0344579	1.96E+00
93.54000092	237.0344579	1.96E+00
93.55000305	237.0545894	1.96E+00
93.55000305	237.0545894	1.96E+00
93.55999756	237.0744377	1.96E+00
93.55999756	237.0744377	1.96E+00
93.56999969	237.0945692	1.96E+00
93.56999969	237.0945692	1.96E+00
93.58000183	237.1145666	1.96E+00
93.58000183	237.1145666	1.96E+00
93.58999634	237.1345043	1.96E+00
93.58999634	237.1345043	1.96E+00
93.59999847	237.1546507	1.96E+00
93.59999847	237.1546507	1.96E+00
93.61000061	237.1745288	1.96E+00
93.61000061	237.1745288	1.96E+00
93.62000275	237.1946752	1.96E+00
93.62000275	237.1946752	1.96E+00
93.62999725	237.214613	1.96E+00
93.62999725	237.214613	1.96E+00
93.63999939	237.2345507	1.96E+00
93.63999939	237.2345507	1.96E+00
93.65000153	237.2544885	1.96E+00
93.65000153	237.2544885	1.96E+00
93.66000366	237.2745752	1.96E+00
93.66000366	237.2745752	1.96E+00
93.66999817	237.2944236	1.96E+00
93.66999817	237.2944236	1.96E+00
93.68000031	237.3144507	1.96E+00
93.68000031	237.3144507	1.96E+00
93.69000244	237.3345077	1.96E+00
93.69000244	237.3345077	1.96E+00
93.69999695	237.3544306	1.96E+00
93.69999695	237.3544306	1.96E+00
93.70999908	237.374413	1.96E+00
93.70999908	237.374413	1.96E+00
93.72000122	237.3944104	1.96E+00
93.72000122	237.3944104	1.96E+00
93.73000336	237.414512	1.96E+00
93.73000336	237.414512	1.96E+00
93.73999786	237.4344498	1.97E+00
93.73999786	237.4344498	1.97E+00
